Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
BM-1157582,0 discount,2017-11-27,MX-2017-BM1157582-43066,Medium,-,OFF-PA-4161,0.2,2,6872,20.88,2017-11-29,Second Class,1.732,MX-2017-BM1157582-43066OFF-PA-4161BM-1157582
TT-2146014,0 discount,2017-07-16,ES-2017-TT2146014-42932,High,-,TEC-AC-4174,38.88,8,14152,324.0,2017-07-20,Second Class,46.47,ES-2017-TT2146014-42932TEC-AC-4174TT-2146014
BP-1115539,0.002,2017-11-10,MX-2017-BP1115539-43049,Medium,-,TEC-CO-4581,43.0208,5,3781,488.6208,2017-11-14,Standard Class,30.835,MX-2017-BP1115539-43049TEC-CO-4581BP-1115539
DC-000000000001,0 discount,2017-12-16,MX-2017-CM1244582-43085,Medium,-,OFF-EN-4450,4.92,3,7203,61.86,2017-12-20,Second Class,5.498,MX-2017-CM1244582-43085OFF-EN-4450DC-000000000001
SF-20965139,0 discount,2017-08-06,ES-2017-SF20965139-42953,Medium,-,OFF-AR-3495,15.03,3,17333,35.82,2017-08-13,Standard Class,4.1,ES-2017-SF20965139-42953OFF-AR-3495SF-20965139
MN-1793551,0 discount,2017-05-10,MX-2017-MN1793551-42865,Medium,-,OFF-FA-2956,9.6,4,8978,22.4,2017-05-14,Second Class,1.987,MX-2017-MN1793551-42865OFF-FA-2956MN-1793551
CC-12370120,0 discount,2017-10-13,ES-2017-CC12370120-43021,Medium,-,OFF-BI-6377,24.84,9,19285,103.95,2017-10-17,Standard Class,7.07,ES-2017-CC12370120-43021OFF-BI-6377CC-12370120
CV-1229527,0 discount,2017-05-27,IN-2017-CV1229527-42882,Medium,-,OFF-PA-3991,10.32,1,29490,27.96,2017-06-01,Standard Class,1.98,IN-2017-CV1229527-42882OFF-PA-3991CV-1229527
CK-276060,0 discount,2017-03-04,IR-2017-CK276060-42798,Medium,-,OFF-AR-3501,2.37,1,41964,47.58,2017-03-10,Standard Class,2.58,IR-2017-CK276060-42798OFF-AR-3501CK-276060
DC-000000000001,0.7,2017-12-03,CA-2017-DB12910140-43072,High,33614,OFF-BI-5636,-33.484,5,33809,45.66,2017-12-07,Standard Class,3.44,CA-2017-DB12910140-43072OFF-BI-5636DC-000000000001
MH-1744055,0.4,2017-08-07,US-2017-MH1744055-42954,Medium,-,FUR-CH-4557,-24.108,1,9172,40.152,2017-08-10,Second Class,2.586,US-2017-MH1744055-42954FUR-CH-4557MH-1744055
NM-184451406,0.2,2017-07-24,CA-2017-NM18445140-42940,Medium,10011,OFF-BI-6366,4.35,3,39190,13.92,2017-07-31,Standard Class,1.23,CA-2017-NM18445140-42940OFF-BI-6366NM-184451406
GH-14665139,0.1,2017-12-26,ES-2017-GH14665139-43095,High,-,FUR-CH-5808,142.893,3,15963,459.513,2017-12-30,Second Class,77.01,ES-2017-GH14665139-43095FUR-CH-5808GH-14665139
DC-000000000001,0 discount,2017-01-01,PL-2017-DO3645103-42736,High,-,OFF-EN-3671,4.86,2,44123,54.0,2017-01-05,Standard Class,9.38,PL-2017-DO3645103-42736OFF-EN-3671DC-000000000001
BS-1136566,0 discount,2017-08-27,IN-2017-BS1136566-42974,Medium,-,FUR-BO-3634,44.37,1,22442,170.73,2017-08-31,Standard Class,12.61,IN-2017-BS1136566-42974FUR-BO-3634BS-1136566
PL-189251402,0.2,2017-04-17,CA-2017-PL18925140-42842,Medium,60610,OFF-AR-5303,2.065,5,32817,16.52,2017-04-22,Standard Class,1.59,CA-2017-PL18925140-42842OFF-AR-5303PL-189251402
BD-115601404,0 discount,2017-03-28,CA-2017-BD11560140-42822,High,93727,OFF-PA-6336,5.97,3,39784,11.94,2017-04-01,Standard Class,1.41,CA-2017-BD11560140-42822OFF-PA-6336BD-115601404
JB-1540055,0.4,2017-09-30,MX-2017-JB1540055-43008,Medium,-,OFF-SU-4974,3.68,4,6214,55.44,2017-10-03,First Class,8.292,MX-2017-JB1540055-43008OFF-SU-4974JB-1540055
CC-125501404,0 discount,2017-12-02,CA-2017-CC12550140-43071,Medium,90008,OFF-PA-6456,21.7728,7,34853,45.36,2017-12-06,Standard Class,3.56,CA-2017-CC12550140-43071OFF-PA-6456CC-125501404
JC-5775137,0 discount,2017-10-28,UP-2017-JC5775137-43036,Low,-,OFF-AR-5905,0.0,2,44636,107.4,2017-11-04,Standard Class,15.03,UP-2017-JC5775137-43036OFF-AR-5905JC-5775137
DC-000000000001,0 discount,2017-11-07,IN-2017-PP1895566-43046,Medium,-,FUR-CH-5434,42.93,9,23522,477.09,2017-11-11,Standard Class,34.56,IN-2017-PP1895566-43046FUR-CH-5434DC-000000000001
DP-1339018,0 discount,2017-04-30,MX-2017-DP1339018-42855,High,-,OFF-PA-6609,9.18,3,4482,35.34,2017-05-02,Second Class,7.046,MX-2017-DP1339018-42855OFF-PA-6609DP-1339018
CC-1247559,0.47,2017-03-24,ID-2017-CC1247559-42818,High,-,OFF-EN-3670,-8.85600000000001,2,30016,31.164,2017-03-28,Standard Class,2.55,ID-2017-CC1247559-42818OFF-EN-3670CC-1247559
MH-1729036,0.2,2017-08-01,MX-2017-MH1729036-42948,Medium,-,TEC-PH-5837,-36.52,5,5651,364.48,2017-08-07,Standard Class,24.674,MX-2017-MH1729036-42948TEC-PH-5837MH-1729036
NF-1847548,0 discount,2017-09-01,ES-2017-NF1847548-42979,Critical,-,OFF-FA-6185,6.33,1,17549,16.68,2017-09-01,Same Day,3.29,ES-2017-NF1847548-42979OFF-FA-6185NF-1847548
RS-1987098,0.4,2017-09-26,MX-2017-RS1987098-43004,High,-,OFF-LA-3321,0.36,3,5418,11.7,2017-09-28,First Class,1.772,MX-2017-RS1987098-43004OFF-LA-3321RS-1987098
DC-000000000001,0 discount,2017-10-17,SA-2017-SV10785110-43025,Medium,-,OFF-SU-4120,2.16,2,49299,54.6,2017-10-23,Standard Class,3.08,SA-2017-SV10785110-43025OFF-SU-4120DC-000000000001
DW-131951404,0 discount,2017-09-23,US-2017-DW13195140-43001,Medium,87105,OFF-PA-6084,12.231,3,35724,27.18,2017-09-29,Standard Class,1.63,US-2017-DW13195140-43001OFF-PA-6084DW-131951404
BS-1180045,0 discount,2017-08-19,ES-2017-BS1180045-42966,Medium,-,OFF-PA-4148,0.87,1,20131,29.88,2017-08-21,First Class,5.01,ES-2017-BS1180045-42966OFF-PA-4148BS-1180045
DC-000000000001,0 discount,2017-06-11,CG-2017-AF88533-42897,Medium,-,TEC-MA-5021,24.45,1,46726,122.25,2017-06-16,Standard Class,13.44,CG-2017-AF88533-42897TEC-MA-5021DC-000000000001
LF-1718558,0 discount,2017-11-12,IN-2017-LF1718558-43051,High,-,TEC-MA-5503,270.12,2,23045,628.2,2017-11-16,Standard Class,49.92,IN-2017-LF1718558-43051TEC-MA-5503LF-1718558
NC-8535134,0.6,2017-08-15,TU-2017-NC8535134-42962,Medium,-,FUR-FU-3047,-125.112,4,42790,84.768,2017-08-19,Standard Class,7.54,TU-2017-NC8535134-42962FUR-FU-3047NC-8535134
PF-922595,0.7,2017-12-17,NI-2017-PF922595-43086,Critical,-,OFF-EN-5027,-6.3,1,49039,2.7,2017-12-19,First Class,1.66,NI-2017-PF922595-43086OFF-EN-5027PF-922595
JK-1609048,0.1,2017-06-20,ES-2017-JK1609048-42906,High,-,OFF-AP-3872,247.296,2,14518,967.896,2017-06-22,Second Class,163.07,ES-2017-JK1609048-42906OFF-AP-3872JK-1609048
BP-1129059,0.17,2017-07-29,ID-2017-BP1129059-42945,Medium,-,TEC-MA-6142,437.5455,5,29611,1252.3455,2017-08-02,Second Class,23.67,ID-2017-BP1129059-42945TEC-MA-6142BP-1129059
BP-11230144,0.17,2017-10-16,IN-2017-BP11230144-43024,High,-,TEC-PH-5259,7.4526,2,23403,123.8526,2017-10-20,Standard Class,21.48,IN-2017-BP11230144-43024TEC-PH-5259BP-11230144
DS-1303051,0 discount,2017-05-13,MX-2017-DS1303051-42868,Medium,-,FUR-FU-6276,18.5,5,9550,84.3,2017-05-17,Second Class,4.933,MX-2017-DS1303051-42868FUR-FU-6276DS-1303051
DB-327070,0 discount,2017-11-13,KG-2017-DB327070-43052,High,-,OFF-FA-5481,3.33,1,46651,8.79,2017-11-17,Standard Class,1.14,KG-2017-DB327070-43052OFF-FA-5481DB-327070
HG-14965120,0 discount,2017-03-17,ES-2017-HG14965120-42811,High,-,OFF-SU-2977,53.46,6,11698,190.98,2017-03-22,Standard Class,16.83,ES-2017-HG14965120-42811OFF-SU-2977HG-14965120
BF-110051404,0.2,2017-11-22,CA-2017-BF11005140-43061,Medium,91104,TEC-PH-5241,49.4982,3,33543,659.976,2017-11-26,Standard Class,53.51,CA-2017-BF11005140-43061TEC-PH-5241BF-110051404
PB-880595,0.7,2017-09-02,NI-2017-PB880595-42980,Medium,-,OFF-SU-4990,-25.278,2,44048,28.062,2017-09-06,Second Class,1.91,NI-2017-PB880595-42980OFF-SU-4990PB-880595
DC-000000000001,0 discount,2017-11-18,TZ-2017-AG330129-43057,Critical,-,OFF-AR-3447,4.29,1,51109,53.7,2017-11-18,Same Day,17.18,TZ-2017-AG330129-43057OFF-AR-3447DC-000000000001
AH-1046582,0 discount,2017-09-02,MX-2017-AH1046582-42980,Medium,-,OFF-BI-2919,9.6,8,1884,53.76,2017-09-06,Standard Class,2.899,MX-2017-AH1046582-42980OFF-BI-2919AH-1046582
JO-155501402,0 discount,2017-05-30,CA-2017-JO15550140-42885,Medium,68104,OFF-FA-5616,1.1775,5,35013,23.55,2017-06-03,Standard Class,1.22,CA-2017-JO15550140-42885OFF-FA-5616JO-155501402
DW-13480139,0 discount,2017-06-30,ES-2017-DW13480139-42916,High,-,OFF-BI-3721,1.5,2,14060,30.66,2017-06-30,Same Day,5.09,ES-2017-DW13480139-42916OFF-BI-3721DW-13480139
PV-1898591,0.5,2017-11-17,IT-2017-PV1898591-43056,Medium,-,OFF-EN-5043,-46.095,7,11282,71.715,2017-11-22,Second Class,5.03,IT-2017-PV1898591-43056OFF-EN-5043PV-1898591
BP-1105039,0 discount,2017-01-16,MX-2017-BP1105039-42751,Medium,-,OFF-EN-3110,0.36,3,3975,37.38,2017-01-19,First Class,5.95,MX-2017-BP1105039-42751OFF-EN-3110BP-1105039
DA-34508,0 discount,2017-12-17,AU-2017-DA34508-43086,Medium,-,OFF-BI-4817,64.68,14,47093,719.88,2017-12-22,Standard Class,15.41,AU-2017-DA34508-43086OFF-BI-4817DA-34508
EK-13795139,0.3,2017-09-30,IT-2017-EK13795139-43008,Medium,-,FUR-FU-3049,-77.253,11,17239,385.077,2017-10-05,Standard Class,30.36,IT-2017-EK13795139-43008FUR-FU-3049EK-13795139
BT-1139545,0 discount,2017-12-03,ES-2017-BT1139545-43072,Medium,-,OFF-SU-4978,27.36,8,10577,229.44,2017-12-07,Standard Class,9.13,ES-2017-BT1139545-43072OFF-SU-4978BT-1139545
TS-1108586,0 discount,2017-05-26,MO-2017-TS1108586-42881,High,-,OFF-BI-2891,5.49,1,46732,12.78,2017-05-26,Same Day,1.82,MO-2017-TS1108586-42881OFF-BI-2891TS-1108586
JH-1582055,0.4,2017-04-28,US-2017-JH1582055-42853,Medium,-,OFF-PA-4464,-6.78,1,7751,19.32,2017-05-02,Standard Class,1.366,US-2017-JH1582055-42853OFF-PA-4464JH-1582055
DC-000000000001,0.15,2017-12-26,ES-2017-NC1834045-43095,Medium,-,TEC-MA-4195,60.588,3,16604,429.318,2017-12-31,Standard Class,27.58,ES-2017-NC1834045-43095TEC-MA-4195DC-000000000001
GT-147557,0.1,2017-11-19,IN-2017-GT147557-43058,Medium,-,OFF-FA-3074,2.142,2,26691,24.462,2017-11-23,Standard Class,1.76,IN-2017-GT147557-43058OFF-FA-3074GT-147557
SU-20665101,0.4,2017-05-02,US-2017-SU20665101-42857,Medium,-,FUR-FU-6238,-1.268,1,1445,18.912,2017-05-07,Second Class,1.451,US-2017-SU20665101-42857FUR-FU-6238SU-20665101
TR-2132545,0.1,2017-04-06,ES-2017-TR2132545-42831,Medium,-,FUR-BO-3636,72.456,2,16329,310.716,2017-04-10,Standard Class,20.0,ES-2017-TR2132545-42831FUR-BO-3636TR-2132545
DV-1346558,0 discount,2017-06-20,IN-2017-DV1346558-42906,Low,-,FUR-BO-4862,328.23,3,22535,1094.22,2017-06-26,Standard Class,111.17,IN-2017-DV1346558-42906FUR-BO-4862DV-1346558
DC-000000000001,0 discount,2017-04-10,ES-2017-JH15910139-42835,Medium,-,TEC-CO-4572,190.53,3,17995,577.53,2017-04-14,Standard Class,42.04,ES-2017-JH15910139-42835TEC-CO-4572DC-000000000001
SB-2018564,0 discount,2017-08-18,IT-2017-SB2018564-42965,Medium,-,OFF-AR-3477,19.98,2,11861,105.24,2017-08-24,Standard Class,5.56,IT-2017-SB2018564-42965OFF-AR-3477SB-2018564
NH-186101402,0 discount,2017-04-09,US-2017-NH18610140-42834,High,48237,FUR-FU-5160,79.794,3,36668,306.9,2017-04-13,Standard Class,43.37,US-2017-NH18610140-42834FUR-FU-5160NH-186101402
CM-219086,0 discount,2017-01-20,MO-2017-CM219086-42755,Medium,-,OFF-AR-3526,12.39,1,42151,53.91,2017-01-24,Standard Class,3.14,MO-2017-CM219086-42755OFF-AR-3526CM-219086
MG-181451404,0.2,2017-10-08,CA-2017-MG18145140-43016,Medium,90045,TEC-PH-5255,-28.9674,7,33702,128.744,2017-10-12,Standard Class,11.24,CA-2017-MG18145140-43016TEC-PH-5255MG-181451404
SU-2066548,0.1,2017-10-21,ES-2017-SU2066548-43029,Medium,-,OFF-AP-4721,-26.496,3,16599,264.384,2017-10-27,Standard Class,17.07,ES-2017-SU2066548-43029OFF-AP-4721SU-2066548
HD-14785120,0 discount,2017-02-03,ES-2017-HD14785120-42769,Medium,-,OFF-AR-6125,29.28,2,15232,88.86,2017-02-07,Standard Class,6.42,ES-2017-HD14785120-42769OFF-AR-6125HD-14785120
BS-1175598,0.4,2017-10-05,US-2017-BS1175598-43013,Critical,-,OFF-SU-4128,-42.012,9,4709,81.108,2017-10-06,First Class,22.181,US-2017-BS1175598-43013OFF-SU-4128BS-1175598
MH-778533,0 discount,2017-10-15,CG-2017-MH778533-43023,Critical,-,TEC-MA-5501,3.12,1,47584,312.51,2017-10-18,Second Class,51.13,CG-2017-MH778533-43023TEC-MA-5501MH-778533
JF-519077,0 discount,2017-08-04,MA-2017-JF519077-42951,High,-,FUR-FU-3933,31.68,2,47784,88.02,2017-08-08,Standard Class,15.06,MA-2017-JF519077-42951FUR-FU-3933JF-519077
CM-1271558,0 discount,2017-07-23,IN-2017-CM1271558-42939,Critical,-,FUR-FU-3933,54.09,3,24636,132.03,2017-07-25,First Class,25.39,IN-2017-CM1271558-42939FUR-FU-3933CM-1271558
BG-1695131,0 discount,2017-11-17,TO-2017-BG1695131-43056,Medium,-,OFF-AR-6120,3.0,2,50534,50.1,2017-11-23,Standard Class,1.76,TO-2017-BG1695131-43056OFF-AR-6120BG-1695131
PF-19225120,0.1,2017-12-08,IT-2017-PF19225120-43077,Medium,-,TEC-PH-5346,-2.832,4,11682,244.728,2017-12-12,Standard Class,19.16,IT-2017-PF19225120-43077TEC-PH-5346PF-19225120
MC-18130144,0.17,2017-05-05,ID-2017-MC18130144-42860,High,-,OFF-LA-4555,9.6072,4,25755,38.0472,2017-05-09,Standard Class,4.21,ID-2017-MC18130144-42860OFF-LA-4555MC-18130144
BG-110351408,0 discount,2017-11-03,CA-2017-BG11035140-43042,Medium,22153,OFF-AR-5295,1.4456,2,40379,5.56,2017-11-07,Standard Class,1.26,CA-2017-BG11035140-43042OFF-AR-5295BG-110351408
CC-1268591,0.5,2017-04-04,IT-2017-CC1268591-42829,Medium,-,OFF-EN-4454,-56.175,5,14027,62.325,2017-04-09,Second Class,4.2,IT-2017-CC1268591-42829OFF-EN-4454CC-1268591
MH-1778527,0 discount,2017-05-14,IN-2017-MH1778527-42869,High,-,OFF-SU-2979,71.4,7,25939,188.37,2017-05-17,Second Class,20.09,IN-2017-MH1778527-42869OFF-SU-2979MH-1778527
RW-1963082,0.2,2017-07-02,MX-2017-RW1963082-42918,High,-,FUR-CH-4700,6.688,2,196,89.248,2017-07-07,Second Class,12.848,MX-2017-RW1963082-42918FUR-CH-4700RW-1963082
TS-2134066,0 discount,2017-08-20,IN-2017-TS2134066-42967,Critical,-,TEC-CO-5993,33.96,2,24720,340.08,2017-08-23,Second Class,49.87,IN-2017-TS2134066-42967TEC-CO-5993TS-2134066
MD-1735016,0 discount,2017-03-08,MX-2017-MD1735016-42802,Medium,-,OFF-FA-6207,3.84,2,3726,17.52,2017-03-12,Standard Class,1.579,MX-2017-MD1735016-42802OFF-FA-6207MD-1735016
MG-1769545,0.6,2017-05-15,IT-2017-MG1769545-42870,Medium,-,FUR-BO-4862,-492.42,5,17561,729.48,2017-05-19,Second Class,39.1,IT-2017-MG1769545-42870FUR-BO-4862MG-1769545
DC-000000000001,0.1,2017-08-21,IN-2017-LH171557-42968,High,-,OFF-EN-4453,10.863,3,21535,57.753,2017-08-25,Standard Class,7.52,IN-2017-LH171557-42968OFF-EN-4453DC-000000000001
HG-150251406,0.1,2017-12-25,CA-2017-HG15025140-43094,Medium,11572,FUR-CH-3977,48.3136,2,34611,271.764,2017-12-29,Standard Class,23.2,CA-2017-HG15025140-43094FUR-CH-3977HG-150251406
KH-165101404,0 discount,2017-12-09,CA-2017-KH16510140-43078,Medium,94110,OFF-PA-6423,4.6464,1,31706,9.68,2017-12-13,Standard Class,1.64,CA-2017-KH16510140-43078OFF-PA-6423KH-165101404
BD-1150078,0 discount,2017-10-04,IN-2017-BD1150078-43012,High,-,OFF-BI-3253,73.92,14,23417,180.6,2017-10-09,Standard Class,18.93,IN-2017-BD1150078-43012OFF-BI-3253BD-1150078
RA-198851404,0 discount,2017-09-27,US-2017-RA19885140-43005,Medium,94109,FUR-FU-6099,2.9568,3,38824,9.24,2017-09-27,Same Day,1.66,US-2017-RA19885140-43005FUR-FU-6099RA-198851404
JF-1519021,0 discount,2017-12-03,IN-2017-JF1519021-43072,High,-,FUR-BO-5788,405.36,4,24862,1559.16,2017-12-07,Standard Class,193.56,IN-2017-JF1519021-43072FUR-BO-5788JF-1519021
JK-1612036,0.202,2017-09-12,MX-2017-JK1612036-42990,High,-,TEC-CO-4572,40.55064,2,640,204.83064,2017-09-15,First Class,40.046,MX-2017-JK1612036-42990TEC-CO-4572JK-1612036
TM-2149045,0 discount,2017-05-12,ES-2017-TM2149045-42867,Medium,-,OFF-AR-5905,0.0,2,12836,107.4,2017-05-15,First Class,13.31,ES-2017-TM2149045-42867OFF-AR-5905TM-2149045
JA-159701406,0.2,2017-09-23,CA-2017-JA15970140-43001,Medium,19134,TEC-AC-5143,22.9954,2,33101,79.984,2017-09-27,Second Class,9.61,CA-2017-JA15970140-43001TEC-AC-5143JA-159701406
BS-113801404,0.2,2017-12-03,US-2017-BS11380140-43072,Medium,80219,FUR-CH-4661,68.001,5,38841,906.68,2017-12-07,Standard Class,74.5,US-2017-BS11380140-43072FUR-CH-4661BS-113801404
DC-000000000001,0.1,2017-06-16,IN-2017-MD178607-42902,High,-,TEC-CO-3598,509.568,8,20470,2293.488,2017-06-21,Standard Class,288.63,IN-2017-MD178607-42902TEC-CO-3598DC-000000000001
SJ-1021547,0 discount,2017-08-11,GG-2017-SJ1021547-42958,Medium,-,FUR-CH-4522,28.29,1,51219,74.49,2017-08-16,Standard Class,3.47,GG-2017-SJ1021547-42958FUR-CH-4522SJ-1021547
TB-11280134,0.6,2017-07-19,TU-2017-TB11280134-42935,Medium,-,FUR-BO-5787,-39.114,1,42539,156.456,2017-07-23,Second Class,10.03,TU-2017-TB11280134-42935FUR-BO-5787TB-11280134
JW-15955124,0.5,2017-08-11,IT-2017-JW15955124-42958,Medium,-,OFF-EN-4907,-14.88,4,16936,21.84,2017-08-17,Standard Class,1.92,IT-2017-JW15955124-42958OFF-EN-4907JW-15955124
JC-1610564,0.4,2017-05-15,ES-2017-JC1610564-42870,High,-,TEC-MA-5575,4.812,1,14012,72.612,2017-05-19,Standard Class,3.07,ES-2017-JC1610564-42870TEC-MA-5575JC-1610564
PJ-190155,0.4,2017-10-09,US-2017-PJ190155-43017,Medium,-,OFF-PA-4464,-33.9,5,4418,96.6,2017-10-09,Same Day,4.481,US-2017-PJ190155-43017OFF-PA-4464PJ-190155
ML-177551402,0.2,2017-05-07,CA-2017-ML17755140-42862,Medium,60623,TEC-AC-4878,76.6395,7,33268,408.744,2017-05-12,Standard Class,29.74,CA-2017-ML17755140-42862TEC-AC-4878ML-177551402
CB-1241518,0 discount,2017-06-27,MX-2017-CB1241518-42913,Medium,-,FUR-FU-5728,5.84,2,1196,146.6,2017-07-02,Standard Class,16.268,MX-2017-CB1241518-42913FUR-FU-5728CB-1241518
NP-183257,0.4,2017-12-30,ID-2017-NP183257-43099,Critical,-,OFF-FA-6196,0.24,2,29923,16.92,2018-01-01,Second Class,3.21,ID-2017-NP183257-43099OFF-FA-6196NP-183257
KW-643538,0 discount,2017-03-05,EG-2017-KW643538-42799,Medium,-,TEC-AC-3395,6.12,1,44870,40.92,2017-03-05,Same Day,3.65,EG-2017-KW643538-42799TEC-AC-3395KW-643538
CL-1890110,0 discount,2017-09-30,SA-2017-CL1890110-43008,Medium,-,OFF-ST-6284,26.64,1,43682,53.28,2017-10-05,Standard Class,4.31,SA-2017-CL1890110-43008OFF-ST-6284CL-1890110
GH-1448551,0 discount,2017-06-10,MX-2017-GH1448551-42896,High,-,FUR-BO-5950,274.04,2,2888,583.12,2017-06-15,Standard Class,71.804,MX-2017-GH1448551-42896FUR-BO-5950GH-1448551
GH-144101404,0 discount,2017-06-07,US-2017-GH14410140-42893,High,94122,OFF-ST-6158,0.0,5,35151,26.4,2017-06-11,Standard Class,3.62,US-2017-GH14410140-42893OFF-ST-6158GH-144101404
EM-1381031,0.002,2017-09-19,MX-2017-EM1381031-42997,Medium,-,TEC-CO-3589,333.80304,4,5835,697.08304,2017-09-26,Standard Class,68.541,MX-2017-EM1381031-42997TEC-CO-3589EM-1381031
JF-15415102,0.25,2017-03-04,ID-2017-JF15415102-42798,Low,-,FUR-CH-5372,1.665,1,29833,42.255,2017-03-10,Standard Class,6.5,ID-2017-JF15415102-42798FUR-CH-5372JF-15415102
VT-11700117,0 discount,2017-12-01,SF-2017-VT11700117-43070,Medium,-,TEC-MA-6134,0.75,1,43539,38.37,2017-12-05,Standard Class,2.97,SF-2017-VT11700117-43070TEC-MA-6134VT-11700117
MA-1799548,0.1,2017-03-17,IT-2017-MA1799548-42811,High,-,OFF-ST-6031,-34.461,3,15067,344.169,2017-03-21,Second Class,60.99,IT-2017-MA1799548-42811OFF-ST-6031MA-1799548
AS-1004545,0.1,2017-12-08,ES-2017-AS1004545-43077,Medium,-,OFF-AP-4742,-22.74,2,18169,1022.22,2017-12-14,Standard Class,88.93,ES-2017-AS1004545-43077OFF-AP-4742AS-1004545
CH-1207045,0.15,2017-06-18,ES-2017-CH1207045-42904,Medium,-,TEC-PH-5261,104.0625,5,10516,305.3625,2017-06-23,Standard Class,18.87,ES-2017-CH1207045-42904TEC-PH-5261CH-1207045
MC-1763558,0 discount,2017-11-26,IN-2017-MC1763558-43065,Medium,-,OFF-ST-4296,14.64,2,29713,112.92,2017-12-02,Standard Class,10.73,IN-2017-MC1763558-43065OFF-ST-4296MC-1763558
RB-1979582,0.4,2017-09-29,US-2017-RB1979582-43007,Medium,-,FUR-FU-6239,-14.368,4,1976,78.192,2017-10-03,Standard Class,4.57,US-2017-RB1979582-43007FUR-FU-6239RB-1979582
CG-12040102,0.15,2017-12-10,ID-2017-CG12040102-43079,High,-,OFF-BI-3257,-0.516,1,21125,41.514,2017-12-14,Second Class,7.73,ID-2017-CG12040102-43079OFF-BI-3257CG-12040102
BF-102022,0 discount,2017-01-20,CM-2017-BF102022-42755,Medium,-,FUR-TA-5073,79.05,1,48261,465.0,2017-01-26,Standard Class,43.72,CM-2017-BF102022-42755FUR-TA-5073BF-102022
DM-130157,0.1,2017-06-03,ID-2017-DM130157-42889,High,-,OFF-ST-6048,277.74,4,22948,714.42,2017-06-04,First Class,105.87,ID-2017-DM130157-42889OFF-ST-6048DM-130157
JE-15745139,0 discount,2017-06-07,ES-2017-JE15745139-42893,High,-,OFF-EN-5025,2.46,2,17980,15.6,2017-06-11,Second Class,2.13,ES-2017-JE15745139-42893OFF-EN-5025JE-15745139
DS-31803,0 discount,2017-02-11,AG-2017-DS31803-42777,Low,-,OFF-AR-5926,13.8,4,43626,49.44,2017-02-17,Standard Class,4.27,AG-2017-DS31803-42777OFF-AR-5926DS-31803
SS-1014023,0 discount,2017-07-04,CA-2017-SS1014023-42920,Critical,-,OFF-BI-3737,2.52,1,49103,7.26,2017-07-07,First Class,1.99,CA-2017-SS1014023-42920OFF-BI-3737SS-1014023
RE-1940518,0.002,2017-05-20,MX-2017-RE1940518-42875,High,-,TEC-CO-3684,165.98184,3,7934,378.32184,2017-05-22,Second Class,52.845,MX-2017-RE1940518-42875TEC-CO-3684RE-1940518
DC-000000000001,0.1,2017-11-25,IN-2017-MG176807-43064,Medium,-,OFF-BI-3291,1.758,2,29689,7.938,2017-11-30,Standard Class,1.58,IN-2017-MG176807-43064OFF-BI-3291DC-000000000001
RP-19855139,0 discount,2017-02-28,ES-2017-RP19855139-42794,High,-,OFF-ST-5708,56.88,3,11773,183.6,2017-03-02,Second Class,23.77,ES-2017-RP19855139-42794OFF-ST-5708RP-19855139
RS-1976592,0 discount,2017-07-17,IN-2017-RS1976592-42933,High,-,TEC-CO-3687,12.72,2,31165,636.06,2017-07-19,First Class,146.26,IN-2017-RS1976592-42933TEC-CO-3687RS-1976592
JJ-1576045,0.1,2017-02-05,ES-2017-JJ1576045-42771,High,-,FUR-CH-5409,-21.24,5,12696,380.16,2017-02-07,Second Class,49.72,ES-2017-JJ1576045-42771FUR-CH-5409JJ-1576045
AF-1088545,0 discount,2017-04-09,ES-2017-AF1088545-42834,Critical,-,OFF-BI-2892,6.66,1,12814,14.82,2017-04-12,First Class,3.34,ES-2017-AF1088545-42834OFF-BI-2892AF-1088545
JO-155507,0.1,2017-08-25,IN-2017-JO155507-42972,High,-,OFF-EN-4438,6.132,2,21294,24.192,2017-08-29,Standard Class,2.34,IN-2017-JO155507-42972OFF-EN-4438JO-155507
FW-4395137,0 discount,2017-12-31,UP-2017-FW4395137-43100,Medium,-,OFF-FA-5485,55.08,12,48786,138.24,2018-01-02,First Class,8.03,UP-2017-FW4395137-43100OFF-FA-5485FW-4395137
AF-885107,0 discount,2017-07-17,RO-2017-AF885107-42933,Medium,-,OFF-PA-5878,24.72,4,50822,95.28,2017-07-24,Standard Class,7.17,RO-2017-AF885107-42933OFF-PA-5878AF-885107
AC-1061527,0 discount,2017-02-14,IN-2017-AC1061527-42780,Medium,-,FUR-FU-3033,57.78,2,26590,222.36,2017-02-16,Second Class,17.97,IN-2017-AC1061527-42780FUR-FU-3033AC-1061527
DC-000000000001,0 discount,2017-10-16,MX-2017-NF1859518-43024,Medium,-,OFF-ST-6264,13.52,2,3030,270.96,2017-10-21,Standard Class,16.737,MX-2017-NF1859518-43024OFF-ST-6264DC-000000000001
OT-1873059,0.17,2017-10-20,IN-2017-OT1873059-43028,Medium,-,OFF-ST-4283,-2.3688,2,27020,96.8112,2017-10-24,Standard Class,5.87,IN-2017-OT1873059-43028OFF-ST-4283OT-1873059
BF-1170103,0 discount,2017-06-21,PL-2017-BF1170103-42907,Low,-,OFF-EN-4925,4.98,1,50182,20.01,2017-06-28,Standard Class,2.68,PL-2017-BF1170103-42907OFF-EN-4925BF-1170103
