Return ID,Order ID,Customer ID,Product ID,Order Date,Return Date,Return Amount,Order Line ID,Return Line ID
37405,CA-2017-JE15745140-42903,DC-000000000001,TEC-PH-5649,2017-06-17,2017-07-01,191.98,CA-2017-JE15745140-42903TEC-PH-5649DC-000000000001,37405CA-2017-JE15745140-42903TEC-PH-5649DC-000000000001
14867,US-2017-DO1364555-42870,DC-000000000001,TEC-AC-4179,2017-05-15,2017-06-02,70.596,US-2017-DO1364555-42870TEC-AC-4179DC-000000000001,14867US-2017-DO1364555-42870TEC-AC-4179DC-000000000001
61882,IS-2017-RF973563-42951,RF-973563,OFF-BI-2899,2017-08-04,2017-08-05,202.2,IS-2017-RF973563-42951OFF-BI-2899RF-973563,61882IS-2017-RF973563-42951OFF-BI-2899RF-973563
19151,KG-2017-DB327070-43052,DB-327070,OFF-FA-5481,2017-11-13,2017-11-27,8.79,KG-2017-DB327070-43052OFF-FA-5481DB-327070,19151KG-2017-DB327070-43052OFF-FA-5481DB-327070
33886,MX-2017-NS1850528-42790,NS-1850528,TEC-CO-6010,2017-02-24,2017-03-07,1655.96144,MX-2017-NS1850528-42790TEC-CO-6010NS-1850528,33886MX-2017-NS1850528-42790TEC-CO-6010NS-1850528
58034,ES-2017-CM1193548-42975,DC-000000000001,OFF-EN-3102,2017-08-28,2017-08-30,179.25,ES-2017-CM1193548-42975OFF-EN-3102DC-000000000001,58034ES-2017-CM1193548-42975OFF-EN-3102DC-000000000001
52129,ES-2017-MF1825045-42980,DC-000000000001,FUR-BO-5785,2017-09-02,2017-09-06,2452.275,ES-2017-MF1825045-42980FUR-BO-5785DC-000000000001,52129ES-2017-MF1825045-42980FUR-BO-5785DC-000000000001
21006,IT-2017-RE1945064-42758,RE-1945064,FUR-FU-6278,2017-01-23,2017-02-10,190.8,IT-2017-RE1945064-42758FUR-FU-6278RE-1945064,21006IT-2017-RE1945064-42758FUR-FU-6278RE-1945064
16280,IN-2017-JL1523558-43009,JL-1523558,OFF-PA-6600,2017-10-01,2017-10-27,392.88,IN-2017-JL1523558-43009OFF-PA-6600JL-1523558,16280IN-2017-JL1523558-43009OFF-PA-6600JL-1523558
43362,ES-2017-GZ1447064-43093,DC-000000000001,OFF-AR-3548,2017-12-24,2018-01-02,30.96,ES-2017-GZ1447064-43093OFF-AR-3548DC-000000000001,43362ES-2017-GZ1447064-43093OFF-AR-3548DC-000000000001
54379,CA-2017-HE14800140-42925,HE-148001406,TEC-AC-5178,2017-07-09,2017-08-04,141.9,CA-2017-HE14800140-42925TEC-AC-5178HE-148001406,54379CA-2017-HE14800140-42925TEC-AC-5178HE-148001406
34587,ES-2017-CC12475120-42772,CC-12475120,OFF-AR-3545,2017-02-06,2017-02-14,146.1,ES-2017-CC12475120-42772OFF-AR-3545CC-12475120,34587ES-2017-CC12475120-42772OFF-AR-3545CC-12475120
46383,IT-2017-TB2105545-43065,TB-2105545,OFF-BI-3722,2017-11-26,2017-12-17,13.83,IT-2017-TB2105545-43065OFF-BI-3722TB-2105545,46383IT-2017-TB2105545-43065OFF-BI-3722TB-2105545
208,AU-2017-DH36758-42783,DH-36758,TEC-PH-3151,2017-02-17,2017-02-20,249.18,AU-2017-DH36758-42783TEC-PH-3151DH-36758,208AU-2017-DH36758-42783TEC-PH-3151DH-36758
48369,IN-2017-DM1334527-42826,DM-1334527,OFF-LA-6044,2017-04-01,2017-04-10,21.84,IN-2017-DM1334527-42826OFF-LA-6044DM-1334527,48369IN-2017-DM1334527-42826OFF-LA-6044DM-1334527
43793,CA-2017-DP339023-43000,DP-339023,OFF-AP-3565,2017-09-22,2017-09-24,90.99,CA-2017-DP339023-43000OFF-AP-3565DP-339023,43793CA-2017-DP339023-43000OFF-AP-3565DP-339023
21460,ES-2017-KC1654048-43059,KC-1654048,OFF-AR-6127,2017-11-20,2017-11-30,137.07,ES-2017-KC1654048-43059OFF-AR-6127KC-1654048,21460ES-2017-KC1654048-43059OFF-AR-6127KC-1654048
12101,IS-2017-RF973563-42951,RF-973563,OFF-AR-6107,2017-08-04,2017-08-19,101.46,IS-2017-RF973563-42951OFF-AR-6107RF-973563,12101IS-2017-RF973563-42951OFF-AR-6107RF-973563
10490,MX-2017-CS1249082-43017,CS-1249082,OFF-ST-4057,2017-10-09,2017-10-20,256.74,MX-2017-CS1249082-43017OFF-ST-4057CS-1249082,10490MX-2017-CS1249082-43017OFF-ST-4057CS-1249082
52069,RS-2017-BP1230108-42863,BP-1230108,TEC-MA-5021,2017-05-08,2017-05-11,244.5,RS-2017-BP1230108-42863TEC-MA-5021BP-1230108,52069RS-2017-BP1230108-42863TEC-MA-5021BP-1230108
35231,CA-2017-WB21850140-43051,DC-000000000001,OFF-FA-6344,2017-11-12,2017-11-30,45.92,CA-2017-WB21850140-43051OFF-FA-6344DC-000000000001,35231CA-2017-WB21850140-43051OFF-FA-6344DC-000000000001
31432,KG-2017-DB327070-43052,DB-327070,TEC-AC-5126,2017-11-13,2017-11-27,29.28,KG-2017-DB327070-43052TEC-AC-5126DB-327070,31432KG-2017-DB327070-43052TEC-AC-5126DB-327070
21674,US-2017-AJ10780140-42870,AJ-107801406,OFF-AR-4010,2017-05-15,2017-05-16,37.2,US-2017-AJ10780140-42870OFF-AR-4010AJ-107801406,21674US-2017-AJ10780140-42870OFF-AR-4010AJ-107801406
56871,BO-2017-PB910513-42889,DC-000000000001,OFF-AP-4724,2017-06-03,2017-06-14,139.08,BO-2017-PB910513-42889OFF-AP-4724DC-000000000001,56871BO-2017-PB910513-42889OFF-AP-4724DC-000000000001
48278,IN-2017-AF1087058-42821,AF-1087058,OFF-EN-4444,2017-03-27,2017-04-18,81.9,IN-2017-AF1087058-42821OFF-EN-4444AF-1087058,48278IN-2017-AF1087058-42821OFF-EN-4444AF-1087058
13337,CA-2017-CB12025140-42990,CB-120251404,FUR-FU-2876,2017-09-12,2017-09-27,32.36,CA-2017-CB12025140-42990FUR-FU-2876CB-120251404,13337CA-2017-CB12025140-42990FUR-FU-2876CB-120251404
99,ES-2017-ZC2191045-42988,ZC-2191045,OFF-BI-4804,2017-09-10,2017-10-05,95.85,ES-2017-ZC2191045-42988OFF-BI-4804ZC-2191045,99ES-2017-ZC2191045-42988OFF-BI-4804ZC-2191045
51912,AO-2017-LC70504-42875,LC-70504,OFF-EN-3105,2017-05-20,2017-06-04,54.18,AO-2017-LC70504-42875OFF-EN-3105LC-70504,51912AO-2017-LC70504-42875OFF-EN-3105LC-70504
20861,MX-2017-MT1781582-43037,MT-1781582,TEC-AC-5216,2017-10-29,2017-11-22,56.34,MX-2017-MT1781582-43037TEC-AC-5216MT-1781582,20861MX-2017-MT1781582-43037TEC-AC-5216MT-1781582
31046,MX-2017-NM1852082-43005,NM-1852082,OFF-EN-4911,2017-09-27,2017-09-30,130.24,MX-2017-NM1852082-43005OFF-EN-4911NM-1852082,31046MX-2017-NM1852082-43005OFF-EN-4911NM-1852082
51644,MX-2017-LS1724582-43050,LS-1724582,TEC-PH-5355,2017-11-11,2017-11-24,849.8,MX-2017-LS1724582-43050TEC-PH-5355LS-1724582,51644MX-2017-LS1724582-43050TEC-PH-5355LS-1724582
40342,CA-2017-PB19150140-43003,PB-191501404,FUR-FU-2858,2017-09-25,2017-10-07,199.8,CA-2017-PB19150140-43003FUR-FU-2858PB-191501404,40342CA-2017-PB19150140-43003FUR-FU-2858PB-191501404
1654,AJ-2017-SH99759-42994,SH-99759,OFF-ST-5697,2017-09-16,2017-09-22,29.76,AJ-2017-SH99759-42994OFF-ST-5697SH-99759,1654AJ-2017-SH99759-42994OFF-ST-5697SH-99759
6895,TU-2017-DS3180134-43029,DS-3180134,OFF-LA-6034,2017-10-21,2017-10-25,7.416,TU-2017-DS3180134-43029OFF-LA-6034DS-3180134,6895TU-2017-DS3180134-43029OFF-LA-6034DS-3180134
53883,MX-2017-DB1321093-43079,DB-1321093,TEC-PH-3134,2017-12-10,2017-12-15,97.8,MX-2017-DB1321093-43079TEC-PH-3134DB-1321093,53883MX-2017-DB1321093-43079TEC-PH-3134DB-1321093
36584,ID-2017-ER1385597-42804,ER-1385597,OFF-EN-5027,2017-03-10,2017-03-20,18.0,ID-2017-ER1385597-42804OFF-EN-5027ER-1385597,36584ID-2017-ER1385597-42804OFF-EN-5027ER-1385597
2463,RS-2017-PB9105108-43100,PB-9105108,TEC-CO-4589,2017-12-31,2018-01-26,865.62,RS-2017-PB9105108-43100TEC-CO-4589PB-9105108,2463RS-2017-PB9105108-43100TEC-CO-4589PB-9105108
54927,IN-2017-BG110357-42981,BG-110357,OFF-SU-4135,2017-09-03,2017-10-01,181.818,IN-2017-BG110357-42981OFF-SU-4135BG-110357,54927IN-2017-BG110357-42981OFF-SU-4135BG-110357
25869,SF-2017-TC11295117-43088,TC-11295117,OFF-EN-4441,2017-12-19,2018-01-16,47.82,SF-2017-TC11295117-43088OFF-EN-4441TC-11295117,25869SF-2017-TC11295117-43088OFF-EN-4441TC-11295117
51907,TO-2017-AB600131-43030,AB-600131,OFF-BI-3186,2017-10-22,2017-11-01,27.33,TO-2017-AB600131-43030OFF-BI-3186AB-600131,51907TO-2017-AB600131-43030OFF-BI-3186AB-600131
2672,CA-2017-DV13465140-43071,DV-134651404,TEC-PH-4382,2017-12-02,2017-12-19,470.376,CA-2017-DV13465140-43071TEC-PH-4382DV-134651404,2672CA-2017-DV13465140-43071TEC-PH-4382DV-134651404
41971,US-2017-PM1894036-42989,PM-1894036,OFF-SU-3002,2017-09-11,2017-09-13,71.328,US-2017-PM1894036-42989OFF-SU-3002PM-1894036,41971US-2017-PM1894036-42989OFF-SU-3002PM-1894036
6811,IN-2017-KD1634558-42760,KD-1634558,TEC-AC-5880,2017-01-25,2017-02-04,76.62,IN-2017-KD1634558-42760TEC-AC-5880KD-1634558,6811IN-2017-KD1634558-42760TEC-AC-5880KD-1634558
15501,US-2017-SC206955-42968,SC-206955,TEC-AC-4158,2017-08-21,2017-09-15,66.936,US-2017-SC206955-42968TEC-AC-4158SC-206955,15501US-2017-SC206955-42968TEC-AC-4158SC-206955
1771,ID-2017-NR18550102-42809,NR-18550102,FUR-CH-4629,2017-03-15,2017-03-31,426.6,ID-2017-NR18550102-42809FUR-CH-4629NR-18550102,1771ID-2017-NR18550102-42809FUR-CH-4629NR-18550102
48852,ES-2017-NM1852045-42952,NM-1852045,OFF-ST-6261,2017-08-05,2017-08-14,734.94,ES-2017-NM1852045-42952OFF-ST-6261NM-1852045,48852ES-2017-NM1852045-42952OFF-ST-6261NM-1852045
51684,IN-2017-DB1327059-43067,DB-1327059,OFF-FA-6208,2017-11-28,2017-12-25,21.7035,IN-2017-DB1327059-43067OFF-FA-6208DB-1327059,51684IN-2017-DB1327059-43067OFF-FA-6208DB-1327059
33670,MX-2017-DK129855-43003,DC-000000000001,TEC-CO-5990,2017-09-25,2017-09-30,473.616,MX-2017-DK129855-43003TEC-CO-5990DC-000000000001,33670MX-2017-DK129855-43003TEC-CO-5990DC-000000000001
24520,IT-2017-CV1280545-43066,DC-000000000001,TEC-PH-3802,2017-11-27,2017-12-16,258.264,IT-2017-CV1280545-43066TEC-PH-3802DC-000000000001,24520IT-2017-CV1280545-43066TEC-PH-3802DC-000000000001
20540,SG-2017-JW5220111-42839,JW-5220111,OFF-SU-4326,2017-04-14,2017-04-17,169.2,SG-2017-JW5220111-42839OFF-SU-4326JW-5220111,20540SG-2017-JW5220111-42839OFF-SU-4326JW-5220111
62049,ES-2017-SM2032048-43046,SM-2032048,OFF-EN-3665,2017-11-07,2017-11-10,184.8,ES-2017-SM2032048-43046OFF-EN-3665SM-2032048,62049ES-2017-SM2032048-43046OFF-EN-3665SM-2032048
38486,RO-2017-RH9600107-42927,RH-9600107,OFF-BI-6378,2017-07-11,2017-07-29,24.96,RO-2017-RH9600107-42927OFF-BI-6378RH-9600107,38486RO-2017-RH9600107-42927OFF-BI-6378RH-9600107
56373,UP-2017-CC2220137-42966,CC-2220137,TEC-CO-4769,2017-08-19,2017-09-01,174.33,UP-2017-CC2220137-42966TEC-CO-4769CC-2220137,56373UP-2017-CC2220137-42966TEC-CO-4769CC-2220137
57402,ES-2017-DK1309045-42889,DK-1309045,OFF-ST-6057,2017-06-03,2017-06-07,88.074,ES-2017-DK1309045-42889OFF-ST-6057DK-1309045,57402ES-2017-DK1309045-42889OFF-ST-6057DK-1309045
50671,TU-2017-LC6930134-42809,LC-6930134,TEC-PH-3805,2017-03-15,2017-04-04,521.184,TU-2017-LC6930134-42809TEC-PH-3805LC-6930134,50671TU-2017-LC6930134-42809TEC-PH-3805LC-6930134
26601,US-2017-AA103755-42974,AA-103755,FUR-FU-5731,2017-08-27,2017-09-22,7.536,US-2017-AA103755-42974FUR-FU-5731AA-103755,26601US-2017-AA103755-42974FUR-FU-5731AA-103755
45203,MX-2017-MW1823565-42965,DC-000000000001,TEC-PH-5825,2017-08-18,2017-08-23,248.3,MX-2017-MW1823565-42965TEC-PH-5825DC-000000000001,45203MX-2017-MW1823565-42965TEC-PH-5825DC-000000000001
18116,IN-2017-SC2002027-42974,SC-2002027,FUR-FU-3935,2017-08-27,2017-09-13,255.42,IN-2017-SC2002027-42974FUR-FU-3935SC-2002027,18116IN-2017-SC2002027-42974FUR-FU-3935SC-2002027
4462,MO-2017-AH1007586-43063,AH-1007586,FUR-BO-5745,2017-11-24,2017-12-22,168.3,MO-2017-AH1007586-43063FUR-BO-5745AH-1007586,4462MO-2017-AH1007586-43063FUR-BO-5745AH-1007586
19866,MX-2017-FW1439518-42940,FW-1439518,OFF-LA-4679,2017-07-24,2017-08-20,35.5,MX-2017-FW1439518-42940OFF-LA-4679FW-1439518,19866MX-2017-FW1439518-42940OFF-LA-4679FW-1439518
33862,CA-2017-CJ12010140-42857,CJ-120101408,OFF-SU-4977,2017-05-02,2017-05-05,3.328,CA-2017-CJ12010140-42857OFF-SU-4977CJ-120101408,33862CA-2017-CJ12010140-42857OFF-SU-4977CJ-120101408
26713,CA-2017-AM10705140-42938,AM-107051408,FUR-BO-3651,2017-07-22,2017-08-18,302.94,CA-2017-AM10705140-42938FUR-BO-3651AM-107051408,26713CA-2017-AM10705140-42938FUR-BO-3651AM-107051408
51537,ES-2017-LA1678048-42855,LA-1678048,OFF-AR-6128,2017-04-30,2017-05-22,571.32,ES-2017-LA1678048-42855OFF-AR-6128LA-1678048,51537ES-2017-LA1678048-42855OFF-AR-6128LA-1678048
6800,CA-2017-SS20410140-42990,SS-204101408,OFF-AP-4279,2017-09-12,2017-10-03,195.68,CA-2017-SS20410140-42990OFF-AP-4279SS-204101408,6800CA-2017-SS20410140-42990OFF-AP-4279SS-204101408
43008,ZA-2017-NG8430147-43063,NG-8430147,OFF-BI-6397,2017-11-24,2017-11-28,1.197,ZA-2017-NG8430147-43063OFF-BI-6397NG-8430147,43008ZA-2017-NG8430147-43063OFF-BI-6397NG-8430147
58625,US-2017-AB10600140-43050,AB-106001404,OFF-BI-3728,2017-11-11,2017-11-16,38.388,US-2017-AB10600140-43050OFF-BI-3728AB-106001404,58625US-2017-AB10600140-43050OFF-BI-3728AB-106001404
59069,IN-2017-Co1264058-43057,Co-1264058,OFF-FA-6189,2017-11-18,2017-11-25,67.5,IN-2017-Co1264058-43057OFF-FA-6189Co-1264058,59069IN-2017-Co1264058-43057OFF-FA-6189Co-1264058
1561,US-2017-GT1471055-43030,GT-1471055,OFF-BI-3738,2017-10-22,2017-11-15,12.192,US-2017-GT1471055-43030OFF-BI-3738GT-1471055,1561US-2017-GT1471055-43030OFF-BI-3738GT-1471055
5183,US-2017-AB1025536-43095,AB-1025536,TEC-AC-5225,2017-12-26,2018-01-13,396.336,US-2017-AB1025536-43095TEC-AC-5225AB-1025536,5183US-2017-AB1025536-43095TEC-AC-5225AB-1025536
54171,IN-2017-CC1222066-42955,CC-1222066,OFF-PA-4162,2017-08-08,2017-08-14,46.71,IN-2017-CC1222066-42955OFF-PA-4162CC-1222066,54171IN-2017-CC1222066-42955OFF-PA-4162CC-1222066
19459,CA-2017-JF15190140-42926,JF-151901406,OFF-AR-5646,2017-07-10,2017-07-28,119.04,CA-2017-JF15190140-42926OFF-AR-5646JF-151901406,19459CA-2017-JF15190140-42926OFF-AR-5646JF-151901406
21553,MX-2017-MM1805598-42780,MM-1805598,TEC-PH-5838,2017-02-14,2017-02-23,163.908,MX-2017-MM1805598-42780TEC-PH-5838MM-1805598,21553MX-2017-MM1805598-42780TEC-PH-5838MM-1805598
41304,IZ-2017-GM468061-43028,GM-468061,OFF-AR-3502,2017-10-20,2017-10-24,49.5,IZ-2017-GM468061-43028OFF-AR-3502GM-468061,41304IZ-2017-GM468061-43028OFF-AR-3502GM-468061
19544,ES-2017-TS2161045-42982,TS-2161045,OFF-AR-3491,2017-09-04,2017-10-02,245.43,ES-2017-TS2161045-42982OFF-AR-3491TS-2161045,19544ES-2017-TS2161045-42982OFF-AR-3491TS-2161045
56374,ID-2017-CC126857-43046,CC-126857,OFF-AP-3867,2017-11-07,2017-11-22,663.84,ID-2017-CC126857-43046OFF-AP-3867CC-126857,56374ID-2017-CC126857-43046OFF-AP-3867CC-126857
60435,ES-2017-JS15940120-42783,JS-15940120,FUR-FU-3931,2017-02-17,2017-02-25,342.51,ES-2017-JS15940120-42783FUR-FU-3931JS-15940120,60435ES-2017-JS15940120-42783FUR-FU-3931JS-15940120
33329,CA-2017-AG10300140-42982,AG-103001404,OFF-AR-5639,2017-09-04,2017-09-05,5.96,CA-2017-AG10300140-42982OFF-AR-5639AG-103001404,33329CA-2017-AG10300140-42982OFF-AR-5639AG-103001404
1280,ES-2017-MP1817545-42853,MP-1817545,TEC-CO-3589,2017-04-28,2017-05-23,667.9215,ES-2017-MP1817545-42853TEC-CO-3589MP-1817545,1280ES-2017-MP1817545-42853TEC-CO-3589MP-1817545
21986,SF-2017-LT7110117-43011,LT-7110117,TEC-PH-3152,2017-10-03,2017-10-27,1727.46,SF-2017-LT7110117-43011TEC-PH-3152LT-7110117,21986SF-2017-LT7110117-43011TEC-PH-3152LT-7110117
13896,TU-2017-RD9810134-42863,RD-9810134,TEC-AC-5222,2017-05-08,2017-05-23,17.208,TU-2017-RD9810134-42863TEC-AC-5222RD-9810134,13896TU-2017-RD9810134-42863TEC-AC-5222RD-9810134
7404,SF-2017-DP3105117-42842,DP-3105117,FUR-FU-5739,2017-04-17,2017-05-07,50.4,SF-2017-DP3105117-42842FUR-FU-5739DP-3105117,7404SF-2017-DP3105117-42842FUR-FU-5739DP-3105117
6435,IN-2017-RD196607-42777,RD-196607,OFF-AR-3502,2017-02-11,2017-02-15,267.3,IN-2017-RD196607-42777OFF-AR-3502RD-196607,6435IN-2017-RD196607-42777OFF-AR-3502RD-196607
21249,MX-2017-CM1238537-42947,CM-1238537,OFF-EN-4903,2017-07-31,2017-08-04,61.2,MX-2017-CM1238537-42947OFF-EN-4903CM-1238537,21249MX-2017-CM1238537-42947OFF-EN-4903CM-1238537
23035,MX-2017-DA1345093-43087,DA-1345093,OFF-ST-4029,2017-12-18,2017-12-28,14.32,MX-2017-DA1345093-43087OFF-ST-4029DA-1345093,23035MX-2017-DA1345093-43087OFF-ST-4029DA-1345093
5606,IN-2017-AM107057-42778,AM-107057,TEC-AC-4186,2017-02-12,2017-02-15,2074.734,IN-2017-AM107057-42778TEC-AC-4186AM-107057,5606IN-2017-AM107057-42778TEC-AC-4186AM-107057
61128,TZ-2017-BM1785129-43016,BM-1785129,OFF-BI-2917,2017-10-08,2017-10-31,8.58,TZ-2017-BM1785129-43016OFF-BI-2917BM-1785129,61128TZ-2017-BM1785129-43016OFF-BI-2917BM-1785129
63115,ES-2017-TB2152064-42849,TB-2152064,OFF-AR-3457,2017-04-24,2017-05-19,53.4,ES-2017-TB2152064-42849OFF-AR-3457TB-2152064,63115ES-2017-TB2152064-42849OFF-AR-3457TB-2152064
25576,ES-2017-LC1696064-42780,LC-1696064,FUR-BO-4851,2017-02-14,2017-03-12,1235.25,ES-2017-LC1696064-42780FUR-BO-4851LC-1696064,25576ES-2017-LC1696064-42780FUR-BO-4851LC-1696064
46618,MX-2017-MP1796536-43042,MP-1796536,OFF-FA-6193,2017-11-03,2017-11-06,14.72,MX-2017-MP1796536-43042OFF-FA-6193MP-1796536,46618MX-2017-MP1796536-43042OFF-FA-6193MP-1796536
35816,ES-2017-HJ14875120-42737,HJ-14875120,OFF-LA-4538,2017-01-02,2017-01-30,8.85,ES-2017-HJ14875120-42737OFF-LA-4538HJ-14875120,35816ES-2017-HJ14875120-42737OFF-LA-4538HJ-14875120
13096,ID-2017-NP183257-43099,NP-183257,OFF-FA-2958,2017-12-30,2018-01-09,13.284,ID-2017-NP183257-43099OFF-FA-2958NP-183257,13096ID-2017-NP183257-43099OFF-FA-2958NP-183257
1078,UP-2017-CC2220137-42966,CC-2220137,OFF-ST-6038,2017-08-19,2017-09-04,17.49,UP-2017-CC2220137-42966OFF-ST-6038CC-2220137,1078UP-2017-CC2220137-42966OFF-ST-6038CC-2220137
8718,MX-2017-AG1052518-43088,AG-1052518,OFF-EN-3654,2017-12-19,2017-12-22,10.5,MX-2017-AG1052518-43088OFF-EN-3654AG-1052518,8718MX-2017-AG1052518-43088OFF-EN-3654AG-1052518
39258,IN-2017-MM180557-43074,MM-180557,TEC-MA-6132,2017-12-05,2017-12-15,108.216,IN-2017-MM180557-43074TEC-MA-6132MM-180557,39258IN-2017-MM180557-43074TEC-MA-6132MM-180557
62400,MX-2017-FA1423093-43062,DC-000000000001,TEC-PH-3799,2017-11-23,2017-11-29,160.92,MX-2017-FA1423093-43062TEC-PH-3799DC-000000000001,62400MX-2017-FA1423093-43062TEC-PH-3799DC-000000000001
16878,ES-2017-CW11905139-43019,CW-11905139,OFF-ST-4094,2017-10-11,2017-10-31,261.468,ES-2017-CW11905139-43019OFF-ST-4094CW-11905139,16878ES-2017-CW11905139-43019OFF-ST-4094CW-11905139
18424,MX-2017-EB1411051-43065,DC-000000000001,TEC-MA-5010,2017-11-26,2017-12-16,172.62,MX-2017-EB1411051-43065TEC-MA-5010DC-000000000001,18424MX-2017-EB1411051-43065TEC-MA-5010DC-000000000001
27042,IN-2017-JG1580559-42904,JG-1580559,FUR-CH-5446,2017-06-18,2017-07-16,523.41,IN-2017-JG1580559-42904FUR-CH-5446JG-1580559,27042IN-2017-JG1580559-42904FUR-CH-5446JG-1580559
60120,AG-2017-DR29403-43057,DR-29403,OFF-PA-5884,2017-11-18,2017-11-29,29.73,AG-2017-DR29403-43057OFF-PA-5884DR-29403,60120AG-2017-DR29403-43057OFF-PA-5884DR-29403
31181,ID-2017-GP1474092-43044,GP-1474092,TEC-MA-5500,2017-11-05,2017-12-02,210.996,ID-2017-GP1474092-43044TEC-MA-5500GP-1474092,31181ID-2017-GP1474092-43044TEC-MA-5500GP-1474092
675,MX-2017-SG2047093-42911,SG-2047093,FUR-BO-3627,2017-06-25,2017-07-18,550.24,MX-2017-SG2047093-42911FUR-BO-3627SG-2047093,675MX-2017-SG2047093-42911FUR-BO-3627SG-2047093
15204,IN-2017-BM1178527-43060,BM-1178527,TEC-AC-5137,2017-11-21,2017-12-14,990.12,IN-2017-BM1178527-43060TEC-AC-5137BM-1178527,15204IN-2017-BM1178527-43060TEC-AC-5137BM-1178527
45486,ES-2017-JE1547545-43065,JE-1547545,OFF-AR-5927,2017-11-26,2017-12-16,42.84,ES-2017-JE1547545-43065OFF-AR-5927JE-1547545,45486ES-2017-JE1547545-43065OFF-AR-5927JE-1547545
46083,IN-2017-CM1211527-42966,CM-1211527,OFF-PA-4177,2017-08-19,2017-08-27,85.5,IN-2017-CM1211527-42966OFF-PA-4177CM-1211527,46083IN-2017-CM1211527-42966OFF-PA-4177CM-1211527
38621,ES-2017-AG1076564-42897,AG-1076564,TEC-CO-4770,2017-06-11,2017-06-12,172.53,ES-2017-AG1076564-42897TEC-CO-4770AG-1076564,38621ES-2017-AG1076564-42897TEC-CO-4770AG-1076564
13893,CA-2017-MT18070140-42897,MT-180701404,TEC-PH-4843,2017-06-11,2017-06-30,279.96,CA-2017-MT18070140-42897TEC-PH-4843MT-180701404,13893CA-2017-MT18070140-42897TEC-PH-4843MT-180701404
26021,US-2017-KF16285140-42918,DC-000000000001,OFF-PA-6590,2017-07-02,2017-07-08,25.92,US-2017-KF16285140-42918OFF-PA-6590DC-000000000001,26021US-2017-KF16285140-42918OFF-PA-6590DC-000000000001
60882,ES-2017-SN20710139-42773,SN-20710139,OFF-BI-3249,2017-02-07,2017-02-28,22.86,ES-2017-SN20710139-42773OFF-BI-3249SN-20710139,60882ES-2017-SN20710139-42773OFF-BI-3249SN-20710139
9919,EZ-2017-CH207032-42794,CH-207032,TEC-PH-5268,2017-02-28,2017-03-20,643.98,EZ-2017-CH207032-42794TEC-PH-5268CH-207032,9919EZ-2017-CH207032-42794TEC-PH-5268CH-207032
38429,CA-2017-MM18280140-42997,MM-182801406,OFF-PA-6565,2017-09-19,2017-10-09,19.44,CA-2017-MM18280140-42997OFF-PA-6565MM-182801406,38429CA-2017-MM18280140-42997OFF-PA-6565MM-182801406
28305,ES-2017-DR12940139-42835,DR-12940139,OFF-AR-3488,2017-04-10,2017-04-14,65.043,ES-2017-DR12940139-42835OFF-AR-3488DR-12940139,28305ES-2017-DR12940139-42835OFF-AR-3488DR-12940139
13765,CA-2017-KB16585140-42807,KB-165851406,TEC-PH-5630,2017-03-13,2017-03-16,69.93,CA-2017-KB16585140-42807TEC-PH-5630KB-165851406,13765CA-2017-KB16585140-42807TEC-PH-5630KB-165851406
18621,US-2017-JA1597055-43061,JA-1597055,OFF-BI-2894,2017-11-22,2017-11-29,10.944,US-2017-JA1597055-43061OFF-BI-2894JA-1597055,18621US-2017-JA1597055-43061OFF-BI-2894JA-1597055
21824,CA-2017-AS10630140-43008,AS-106301402,OFF-EN-2848,2017-09-30,2017-10-13,27.968,CA-2017-AS10630140-43008OFF-EN-2848AS-106301402,21824CA-2017-AS10630140-43008OFF-EN-2848AS-106301402
23984,MX-2017-JD1579093-43085,DC-000000000001,OFF-PA-4145,2017-12-16,2017-12-22,62.8,MX-2017-JD1579093-43085OFF-PA-4145DC-000000000001,23984MX-2017-JD1579093-43085OFF-PA-4145DC-000000000001
22633,MX-2017-VS2182082-42962,VS-2182082,OFF-FA-3020,2017-08-15,2017-08-18,22.32,MX-2017-VS2182082-42962OFF-FA-3020VS-2182082,22633MX-2017-VS2182082-42962OFF-FA-3020VS-2182082
13029,IT-2017-MB17305125-43073,MB-17305125,TEC-CO-4569,2017-12-04,2017-12-20,1054.68,IT-2017-MB17305125-43073TEC-CO-4569MB-17305125,13029IT-2017-MB17305125-43073TEC-CO-4569MB-17305125
13619,RO-2017-HW4935107-42976,HW-4935107,OFF-BI-2902,2017-08-29,2017-09-10,102.9,RO-2017-HW4935107-42976OFF-BI-2902HW-4935107,13619RO-2017-HW4935107-42976OFF-BI-2902HW-4935107
58895,IN-2017-MH1811558-42916,MH-1811558,OFF-BI-2894,2017-06-30,2017-07-17,27.36,IN-2017-MH1811558-42916OFF-BI-2894MH-1811558,58895IN-2017-MH1811558-42916OFF-BI-2894MH-1811558
19778,IN-2017-JF15415102-42895,JF-15415102,OFF-EN-3090,2017-06-09,2017-06-27,59.994,IN-2017-JF15415102-42895OFF-EN-3090JF-15415102,19778IN-2017-JF15415102-42895OFF-EN-3090JF-15415102
29698,CA-2017-DD13570140-42858,DD-135701404,OFF-AR-5319,2017-05-03,2017-05-13,59.52,CA-2017-DD13570140-42858OFF-AR-5319DD-135701404,29698CA-2017-DD13570140-42858OFF-AR-5319DD-135701404
