Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
RW-969038,0 discount,2014-09-13,EG-2014-RW969038-41895,High,-,OFF-AR-3452,4.41,1,50924,19.2,2014-09-17,Standard Class,1.95,EG-2014-RW969038-41895OFF-AR-3452RW-969038
CA-231061,0 discount,2014-09-04,IZ-2014-CA231061-41886,High,-,FUR-FU-6268,14.49,1,44879,51.84,2014-09-06,First Class,7.83,IZ-2014-CA231061-41886FUR-FU-6268CA-231061
EH-1399058,0 discount,2014-10-05,IN-2014-EH1399058-41917,High,-,TEC-PH-3129,153.6,4,27069,667.92,2014-10-09,Standard Class,88.22,IN-2014-EH1399058-41917TEC-PH-3129EH-1399058
RL-1961582,0.4,2014-07-06,US-2014-RL1961582-41826,High,-,FUR-FU-3037,-14.544,3,797,24.156,2014-07-08,First Class,3.662,US-2014-RL1961582-41826FUR-FU-3037RL-1961582
CC-12685139,0 discount,2014-09-17,ES-2014-CC12685139-41899,High,-,FUR-BO-3636,160.47,3,15052,517.86,2014-09-21,Standard Class,59.37,ES-2014-CC12685139-41899FUR-BO-3636CC-12685139
ER-1385536,0.2,2014-11-07,MX-2014-ER1385536-41950,High,-,OFF-PA-4168,5.544,7,8226,89.264,2014-11-12,Standard Class,2.205,MX-2014-ER1385536-41950OFF-PA-4168ER-1385536
DC-000000000001,0.2,2014-03-15,CA-2014-KN16705140-41713,Medium,27604,TEC-PH-5625,29.495,2,34749,471.92,2014-03-20,Second Class,60.17,CA-2014-KN16705140-41713TEC-PH-5625DC-000000000001
HF-149951404,0 discount,2014-09-20,CA-2014-HF14995140-41902,High,94109,OFF-PA-6414,9.4815,3,34463,19.35,2014-09-24,Standard Class,2.46,CA-2014-HF14995140-41902OFF-PA-6414HF-149951404
BG-1103518,0 discount,2014-12-20,MX-2014-BG1103518-41993,Medium,-,FUR-BO-3629,37.1,1,2763,84.34,2014-12-22,First Class,20.922,MX-2014-BG1103518-41993FUR-BO-3629BG-1103518
CC-1210027,0 discount,2014-12-30,IN-2014-CC1210027-42003,Medium,-,OFF-LA-3263,20.37,7,26033,93.03,2015-01-05,Standard Class,6.27,IN-2014-CC1210027-42003OFF-LA-3263CC-1210027
DC-128501402,0.2,2014-07-04,US-2014-DC12850140-41824,Medium,77036,OFF-ST-4245,-35.178,11,32653,281.424,2014-07-04,Same Day,5.28,US-2014-DC12850140-41824OFF-ST-4245DC-128501402
SP-206201402,0.2,2014-12-29,CA-2014-SP20620140-42002,Critical,78041,TEC-AC-5094,14.3952,2,34605,47.984,2014-12-31,Second Class,16.24,CA-2014-SP20620140-42002TEC-AC-5094SP-206201402
PO-919575,0.7,2014-03-15,LH-2014-PO919575-41713,High,-,OFF-BI-2891,-3.456,1,45389,3.834,2014-03-17,First Class,1.69,LH-2014-PO919575-41713OFF-BI-2891PO-919575
DW-134801402,0 discount,2014-05-31,CA-2014-DW13480140-41790,Medium,55044,OFF-PA-6567,12.4416,4,31545,25.92,2014-06-05,Second Class,2.51,CA-2014-DW13480140-41790OFF-PA-6567DW-134801402
EH-14125102,0.25,2014-07-07,ID-2014-EH14125102-41827,Medium,-,TEC-MA-5548,-282.555,7,25237,1630.125,2014-07-12,Standard Class,147.98,ID-2014-EH14125102-41827TEC-MA-5548EH-14125102
CA-1226527,0 discount,2014-08-29,IN-2014-CA1226527-41880,High,-,OFF-PA-4470,31.59,3,23506,63.27,2014-08-31,Second Class,9.05,IN-2014-CA1226527-41880OFF-PA-4470CA-1226527
BE-1141031,0 discount,2014-04-18,MX-2014-BE1141031-41747,Medium,-,TEC-PH-5260,60.32,4,4307,194.8,2014-04-23,Second Class,15.244,MX-2014-BE1141031-41747TEC-PH-5260BE-1141031
KC-1625582,0 discount,2014-10-12,MX-2014-KC1625582-41924,Medium,-,OFF-SU-6167,28.72,4,51,66.88,2014-10-17,Second Class,3.356,MX-2014-KC1625582-41924OFF-SU-6167KC-1625582
SP-2086058,0 discount,2014-02-11,IN-2014-SP2086058-41681,High,-,OFF-BI-3737,3.87,3,24047,21.78,2014-02-15,Standard Class,2.92,IN-2014-SP2086058-41681OFF-BI-3737SP-2086058
DB-135551408,0 discount,2014-10-10,CA-2014-DB13555140-41922,High,72701,FUR-FU-4087,3.9248,4,37225,8.92,2014-10-14,Standard Class,1.51,CA-2014-DB13555140-41922FUR-FU-4087DB-135551408
MM-1828014,0 discount,2014-07-30,ES-2014-MM1828014-41850,High,-,OFF-SU-4121,67.14,6,17035,160.2,2014-08-03,Standard Class,15.31,ES-2014-MM1828014-41850OFF-SU-4121MM-1828014
RE-945060,0 discount,2014-10-30,IR-2014-RE945060-41942,High,-,OFF-BI-4828,1.59,1,46959,8.91,2014-11-03,Second Class,1.31,IR-2014-RE945060-41942OFF-BI-4828RE-945060
AZ-107501406,0.1,2014-03-24,CA-2014-AZ10750140-41722,Medium,10009,FUR-CH-4840,65.2064,7,33729,366.786,2014-03-31,Standard Class,30.43,CA-2014-AZ10750140-41722FUR-CH-4840AZ-107501406
LB-167951406,0.3,2014-04-22,US-2014-LB16795140-41751,Medium,43229,FUR-CH-4417,-12.0588,2,34702,281.372,2014-04-26,Standard Class,21.59,US-2014-LB16795140-41751FUR-CH-4417LB-167951406
RF-198401408,0 discount,2014-12-16,CA-2014-RF19840140-41989,Critical,31907,OFF-AR-6109,11.214,3,32791,40.05,2014-12-18,Second Class,11.21,CA-2014-RF19840140-41989OFF-AR-6109RF-198401408
DH-136751404,0 discount,2014-11-27,CA-2014-DH13675140-41970,Medium,94122,OFF-LA-3208,19.872,4,36790,41.4,2014-11-27,Same Day,3.39,CA-2014-DH13675140-41970OFF-LA-3208DH-136751404
BM-116501404,0.15,2014-09-22,US-2014-BM11650140-41904,High,92037,FUR-BO-5742,20.5176,3,34648,435.999,2014-09-27,Standard Class,62.67,US-2014-BM11650140-41904FUR-BO-5742BM-116501404
BD-1163558,0 discount,2014-12-16,IN-2014-BD1163558-41989,Medium,-,TEC-MA-5016,207.66,2,29448,532.5,2014-12-20,Standard Class,43.64,IN-2014-BD1163558-41989TEC-MA-5016BD-1163558
RB-194651402,0 discount,2014-09-06,CA-2014-RB19465140-41888,Medium,74133,OFF-ST-3079,5.7594,2,37278,19.86,2014-09-12,Standard Class,1.52,CA-2014-RB19465140-41888OFF-ST-3079RB-194651402
CM-1271554,0.4,2014-09-23,US-2014-CM1271554-41905,Critical,-,OFF-ST-6228,-6.4,2,6033,13.2,2014-09-25,Second Class,1.418,US-2014-CM1271554-41905OFF-ST-6228CM-1271554
LH-1715592,0.4,2014-07-01,ID-2014-LH1715592-41821,Medium,-,OFF-BI-2914,-1.632,8,31150,31.968,2014-07-06,Standard Class,2.62,ID-2014-LH1715592-41821OFF-BI-2914LH-1715592
PM-89408,0 discount,2014-05-04,AU-2014-PM89408-41763,Medium,-,FUR-CH-4698,23.67,1,48822,78.99,2014-05-08,Second Class,5.87,AU-2014-PM89408-41763FUR-CH-4698PM-89408
CD-1279064,0 discount,2014-09-08,ES-2014-CD1279064-41890,Medium,-,OFF-FA-3069,6.96,2,10698,16.62,2014-09-15,Standard Class,1.26,ES-2014-CD1279064-41890OFF-FA-3069CD-1279064
RP-192701404,0.2,2014-10-18,CA-2014-RP19270140-41930,Medium,94110,OFF-BI-2939,1.122,1,40634,2.992,2014-10-21,Second Class,1.34,CA-2014-RP19270140-41930OFF-BI-2939RP-192701404
JD-6015103,0 discount,2014-12-29,PL-2014-JD6015103-42002,High,-,TEC-MA-4999,19.02,1,46471,48.78,2015-01-01,First Class,11.89,PL-2014-JD6015103-42002TEC-MA-4999JD-6015103
TH-2110054,0.4,2014-12-04,US-2014-TH2110054-41977,High,-,FUR-CH-5774,-36.72,2,5577,367.2,2014-12-08,Second Class,51.046,US-2014-TH2110054-41977FUR-CH-5774TH-2110054
LS-169751402,0.2,2014-10-19,CA-2014-LS16975140-41931,Critical,60653,OFF-ST-2861,31.5825,3,37851,505.32,2014-10-21,Second Class,90.78,CA-2014-LS16975140-41931OFF-ST-2861LS-169751402
EM-1396082,0 discount,2014-08-01,MX-2014-EM1396082-41852,Medium,-,OFF-EN-4439,29.8,2,5948,62.16,2014-08-08,Standard Class,2.876,MX-2014-EM1396082-41852OFF-EN-4439EM-1396082
DB-129701402,0.2,2014-11-11,US-2014-DB12970140-41954,Medium,77036,OFF-SU-2931,-3.123,6,36848,16.656,2014-11-15,Standard Class,1.35,US-2014-DB12970140-41954OFF-SU-2931DB-129701402
MG-1820527,0 discount,2014-10-13,IN-2014-MG1820527-41925,Low,-,OFF-BI-6379,8.4,2,24644,29.04,2014-10-19,Standard Class,2.87,IN-2014-MG1820527-41925OFF-BI-6379MG-1820527
DC-000000000001,0 discount,2014-05-02,IN-2014-AJ107957-41761,Medium,-,OFF-ST-4283,17.46,2,30324,116.64,2014-05-07,Standard Class,9.78,IN-2014-AJ107957-41761OFF-ST-4283DC-000000000001
TZ-215801404,0.2,2014-11-10,CA-2014-TZ21580140-41953,Medium,80027,FUR-CH-4393,75.49,5,32280,603.92,2014-11-13,Second Class,48.78,CA-2014-TZ21580140-41953FUR-CH-4393TZ-215801404
SC-1005087,0 discount,2014-08-23,MZ-2014-SC1005087-41874,Medium,-,OFF-ST-6068,6.18,1,42604,47.55,2014-08-28,Standard Class,1.78,MZ-2014-SC1005087-41874OFF-ST-6068SC-1005087
MB-1808518,0.6,2014-12-26,US-2014-MB1808518-41999,High,-,FUR-BO-5967,-280.92,3,8759,312.12,2014-12-28,Second Class,31.529,US-2014-MB1808518-41999FUR-BO-5967MB-1808518
EG-39003,0 discount,2014-12-19,AG-2014-EG39003-41992,Low,-,OFF-AP-3864,55.56,4,46335,1111.56,2014-12-26,Standard Class,162.67,AG-2014-EG39003-41992OFF-AP-3864EG-39003
SM-10950108,0 discount,2014-06-17,RS-2014-SM10950108-41807,High,-,TEC-MA-4193,57.81,1,47341,170.07,2014-06-21,Standard Class,12.27,RS-2014-SM10950108-41807TEC-MA-4193SM-10950108
SM-209501406,0.2,2014-09-28,CA-2014-SM20950140-41910,High,19134,OFF-PA-6086,6.8016,4,35351,20.928,2014-10-02,Standard Class,2.92,CA-2014-SM20950140-41910OFF-PA-6086SM-209501406
CS-1845134,0.6,2014-11-22,TU-2014-CS1845134-41965,High,-,OFF-AP-3876,-12.714,1,50890,21.156,2014-11-26,Standard Class,3.06,TU-2014-CS1845134-41965OFF-AP-3876CS-1845134
DC-000000000001,0 discount,2014-08-18,IN-2014-SV2081566-41869,High,-,OFF-AP-3871,217.44,1,22529,494.22,2014-08-22,Standard Class,41.0,IN-2014-SV2081566-41869OFF-AP-3871DC-000000000001
AF-1087031,0 discount,2014-10-26,MX-2014-AF1087031-41938,High,-,FUR-BO-3892,1073.44,8,911,2190.72,2014-10-30,Standard Class,88.73,MX-2014-AF1087031-41938FUR-BO-3892AF-1087031
DC-000000000001,0 discount,2014-10-13,MX-2014-DS1303093-41925,Medium,-,TEC-PH-5355,992.16,6,7386,2544.24,2014-10-17,Standard Class,85.873,MX-2014-DS1303093-41925TEC-PH-5355DC-000000000001
SW-1024567,0 discount,2014-12-25,JO-2014-SW1024567-41998,Low,-,OFF-ST-5694,0.6,1,46850,30.69,2015-01-01,Standard Class,2.96,JO-2014-SW1024567-41998OFF-ST-5694SW-1024567
TT-2146048,0.1,2014-05-04,IT-2014-TT2146048-41763,Medium,-,OFF-ST-4250,3.456,3,17865,53.136,2014-05-10,Standard Class,4.01,IT-2014-TT2146048-41763OFF-ST-4250TT-2146048
EB-1411048,0.1,2014-03-13,ES-2014-EB1411048-41711,Critical,-,OFF-AP-4743,1364.238,6,11645,3069.738,2014-03-16,Second Class,725.34,ES-2014-EB1411048-41711OFF-AP-4743EB-1411048
SS-2051591,0.5,2014-12-27,IT-2014-SS2051591-42000,Medium,-,FUR-BO-5763,-630.99,6,14495,1314.45,2014-12-31,Second Class,69.26,IT-2014-SS2051591-42000FUR-BO-5763SS-2051591
SC-1038060,0 discount,2014-08-04,IR-2014-SC1038060-41855,Medium,-,OFF-EN-3661,19.41,1,41900,46.23,2014-08-09,Standard Class,2.34,IR-2014-SC1038060-41855OFF-EN-3661SC-1038060
AM-107051406,0 discount,2014-10-30,CA-2014-AM10705140-41942,Medium,2920,OFF-BI-4364,15.6768,2,35503,34.08,2014-11-01,Second Class,1.37,CA-2014-AM10705140-41942OFF-BI-4364AM-107051406
AP-1091564,0 discount,2014-09-26,ES-2014-AP1091564-41908,Medium,-,OFF-BI-6404,8.25,5,12334,32.25,2014-09-30,Standard Class,2.69,ES-2014-AP1091564-41908OFF-BI-6404AP-1091564
CC-12550139,0 discount,2014-08-23,ES-2014-CC12550139-41874,Medium,-,OFF-AR-6117,16.74,2,19281,50.76,2014-08-27,Standard Class,3.88,ES-2014-CC12550139-41874OFF-AR-6117CC-12550139
TC-2147582,0 discount,2014-09-27,MX-2014-TC2147582-41909,High,-,OFF-ST-6039,9.8,2,3358,23.96,2014-10-01,Standard Class,4.068,MX-2014-TC2147582-41909OFF-ST-6039TC-2147582
RR-195251406,0 discount,2014-09-08,CA-2014-RR19525140-41890,High,1852,OFF-PA-6465,79.8912,3,33967,166.44,2014-09-11,Second Class,12.51,CA-2014-RR19525140-41890OFF-PA-6465RR-195251406
DC-000000000001,0 discount,2014-08-12,IN-2014-DG1330027-41863,Medium,-,OFF-AR-3527,65.88,3,27589,164.7,2014-08-17,Second Class,11.97,IN-2014-DG1330027-41863OFF-AR-3527DC-000000000001
TZ-2158058,0.5,2014-06-12,ID-2014-TZ2158058-41802,Medium,-,OFF-PA-6602,-4.095,3,28521,67.455,2014-06-18,Standard Class,4.6,ID-2014-TZ2158058-41802OFF-PA-6602TZ-2158058
JF-5190134,0.6,2014-07-31,TU-2014-JF5190134-41851,High,-,FUR-CH-5441,-1842.096,8,44795,1503.744,2014-08-04,Standard Class,126.17,TU-2014-JF5190134-41851FUR-CH-5441JF-5190134
EM-409587,0 discount,2014-11-22,MZ-2014-EM409587-41965,High,-,OFF-SU-4129,1.14,1,46980,19.23,2014-11-25,Second Class,1.88,MZ-2014-EM409587-41965OFF-SU-4129EM-409587
NH-1861092,0 discount,2014-10-05,IN-2014-NH1861092-41917,High,-,FUR-TA-4645,886.68,4,30934,3694.68,2014-10-10,Standard Class,382.77,IN-2014-NH1861092-41917FUR-TA-4645NH-1861092
DK-131507,0.1,2014-07-24,IN-2014-DK131507-41844,Medium,-,OFF-AP-4738,0.0,3,29214,1415.88,2014-07-30,Standard Class,61.79,IN-2014-DK131507-41844OFF-AP-4738DK-131507
DJ-1351048,0 discount,2014-01-15,ES-2014-DJ1351048-41654,Medium,-,TEC-CO-4570,10.5,2,16316,526.62,2014-01-20,Second Class,92.1,ES-2014-DJ1351048-41654TEC-CO-4570DJ-1351048
DM-352533,0 discount,2014-11-06,CG-2014-DM352533-41949,Critical,-,OFF-EN-3675,13.44,4,48251,84.0,2014-11-06,Same Day,34.16,CG-2014-DM352533-41949OFF-EN-3675DM-352533
KW-1643548,0.35,2014-09-16,ES-2014-KW1643548-41898,High,-,FUR-TA-4636,142.155,3,15061,616.005,2014-09-21,Standard Class,57.04,ES-2014-KW1643548-41898FUR-TA-4636KW-1643548
DB-135551408,0 discount,2014-04-20,CA-2014-DB13555140-41749,Medium,42420,OFF-ST-5766,0.0,6,40371,828.84,2014-04-25,Standard Class,35.24,CA-2014-DB13555140-41749OFF-ST-5766DB-135551408
AG-1049527,0 discount,2014-12-05,IN-2014-AG1049527-41978,Medium,-,TEC-CO-4790,553.98,7,28750,2518.95,2014-12-12,Standard Class,283.09,IN-2014-AG1049527-41978TEC-CO-4790AG-1049527
CB-241561,0 discount,2014-11-07,IZ-2014-CB241561-41950,High,-,FUR-CH-5456,8.67,1,42684,173.94,2014-11-09,First Class,45.92,IZ-2014-CB241561-41950FUR-CH-5456CB-241561
JH-1618082,0.2,2014-11-28,MX-2014-JH1618082-41971,High,-,FUR-CH-4655,39.608,1,1227,243.808,2014-12-03,Standard Class,22.24,MX-2014-JH1618082-41971FUR-CH-4655JH-1618082
LO-17170124,0.5,2014-11-30,IT-2014-LO17170124-41973,Critical,-,OFF-BI-2902,-90.195,7,11244,180.075,2014-12-02,First Class,69.75,IT-2014-LO17170124-41973OFF-BI-2902LO-17170124
ML-18040124,0.5,2014-05-09,IT-2014-ML18040124-41768,Critical,-,OFF-AR-3545,-32.49,3,15664,43.83,2014-05-11,Second Class,13.98,IT-2014-ML18040124-41768OFF-AR-3545ML-18040124
CA-1231082,0.2,2014-09-13,MX-2014-CA1231082-41895,Low,-,FUR-CH-4563,10.804,1,309,96.064,2014-09-19,Standard Class,12.653,MX-2014-CA1231082-41895FUR-CH-4563CA-1231082
SG-204701408,0 discount,2014-07-25,CA-2014-SG20470140-41845,Medium,30318,OFF-LA-3204,76.5583,13,38638,162.89,2014-07-31,Standard Class,15.49,CA-2014-SG20470140-41845OFF-LA-3204SG-204701408
CA-127751406,0.3,2014-06-27,CA-2014-CA12775140-41817,High,19140,FUR-CH-4416,0.0,5,32116,1228.465,2014-07-01,Standard Class,150.35,CA-2014-CA12775140-41817FUR-CH-4416CA-127751406
DC-000000000001,0.7,2014-04-27,NI-2014-KT648095-41756,Medium,-,OFF-SU-4974,-97.02,4,44957,41.58,2014-05-03,Standard Class,2.51,NI-2014-KT648095-41756OFF-SU-4974DC-000000000001
BC-11125120,0.2,2014-04-11,ES-2014-BC11125120-41740,Medium,-,FUR-CH-5408,18.894,1,19764,65.784,2014-04-15,Second Class,5.51,ES-2014-BC11125120-41740FUR-CH-5408BC-11125120
RP-1927059,0.27,2014-07-30,ID-2014-RP1927059-41850,Critical,-,FUR-FU-4086,-2.3142,2,25742,82.8258,2014-08-02,First Class,22.47,ID-2014-RP1927059-41850FUR-FU-4086RP-1927059
KN-16705120,0 discount,2014-10-11,ES-2014-KN16705120-41923,Medium,-,OFF-LA-4536,13.5,5,19541,43.65,2014-10-11,Same Day,7.17,ES-2014-KN16705120-41923OFF-LA-4536KN-16705120
BS-117551406,0.4,2014-05-17,CA-2014-BS11755140-41776,Medium,44105,TEC-PH-3136,-168.9558,2,33126,779.796,2014-05-23,Standard Class,56.75,CA-2014-BS11755140-41776TEC-PH-3136BS-117551406
DL-1333092,0 discount,2014-03-13,IN-2014-DL1333092-41711,High,-,OFF-FA-6186,12.78,2,30835,37.68,2014-03-16,First Class,7.41,IN-2014-DL1333092-41711OFF-FA-6186DL-1333092
PO-1919527,0 discount,2014-10-18,IN-2014-PO1919527-41930,High,-,OFF-SU-6172,10.5,7,26336,176.61,2014-10-23,Standard Class,21.35,IN-2014-PO1919527-41930OFF-SU-6172PO-1919527
CA-1196582,0 discount,2014-04-11,MX-2014-CA1196582-41740,Medium,-,OFF-BI-3737,9.8,5,4017,22.4,2014-04-17,Standard Class,1.135,MX-2014-CA1196582-41740OFF-BI-3737CA-1196582
VM-2168559,0.47,2014-07-28,ID-2014-VM2168559-41848,High,-,TEC-AC-3397,-35.595,2,20879,62.805,2014-07-31,First Class,14.92,ID-2014-VM2168559-41848TEC-AC-3397VM-2168559
CD-1198048,0 discount,2014-03-21,ES-2014-CD1198048-41719,Medium,-,OFF-BI-2893,16.38,3,12538,39.96,2014-03-26,Second Class,4.2,ES-2014-CD1198048-41719OFF-BI-2893CD-1198048
ML-173957,0.1,2014-10-16,IN-2014-ML173957-41928,Medium,-,OFF-FA-3044,6.69,2,26391,25.11,2014-10-21,Standard Class,2.12,IN-2014-ML173957-41928OFF-FA-3044ML-173957
EB-1397555,0.4,2014-12-30,US-2014-EB1397555-42003,Medium,-,FUR-BO-5967,-124.86,3,9843,468.18,2015-01-03,Standard Class,6.1,US-2014-EB1397555-42003FUR-BO-5967EB-1397555
RB-9705146,0 discount,2014-12-11,ZA-2014-RB9705146-41984,Medium,-,OFF-PA-4001,2.85,1,48986,20.49,2014-12-16,Second Class,1.26,ZA-2014-RB9705146-41984OFF-PA-4001RB-9705146
BF-111701404,0.2,2014-07-11,CA-2014-BF11170140-41831,High,90036,TEC-PH-4385,28.7928,8,32518,255.936,2014-07-15,Standard Class,40.79,CA-2014-BF11170140-41831TEC-PH-4385BF-111701404
CM-1183055,0.4,2014-11-30,US-2014-CM1183055-41973,Medium,-,TEC-PH-5252,-16.216,2,666,64.824,2014-12-06,Standard Class,4.666,US-2014-CM1183055-41973TEC-PH-5252CM-1183055
KN-167057,0.1,2014-11-27,IN-2014-KN167057-41970,Medium,-,FUR-CH-4564,87.486,2,23750,328.266,2014-12-02,Second Class,16.37,IN-2014-KN167057-41970FUR-CH-4564KN-167057
TH-211151,0 discount,2014-04-04,IN-2014-TH211151-41733,Medium,-,TEC-CO-4588,7.05,5,25217,712.35,2014-04-09,Standard Class,49.27,IN-2014-TH211151-41733TEC-CO-4588TH-211151
DC-000000000001,0 discount,2014-03-16,MX-2014-MS1771082-41714,High,-,OFF-FA-6185,8.24,4,8210,43.44,2014-03-20,Standard Class,4.194,MX-2014-MS1771082-41714OFF-FA-6185DC-000000000001
PG-8895108,0 discount,2014-03-30,RS-2014-PG8895108-41728,Medium,-,OFF-BI-3734,1.41,1,46227,6.84,2014-04-01,Second Class,1.48,RS-2014-PG8895108-41728OFF-BI-3734PG-8895108
DC-000000000001,0.5,2014-09-11,ID-2014-EM1382597-41893,Medium,-,OFF-LA-6054,-3.3,2,21147,4.8,2014-09-16,Standard Class,1.25,ID-2014-EM1382597-41893OFF-LA-6054DC-000000000001
MF-1766559,0.47,2014-03-24,ID-2014-MF1766559-41722,Medium,-,OFF-LA-3274,-2.2656,4,26625,19.3344,2014-03-28,Standard Class,1.55,ID-2014-MF1766559-41722OFF-LA-3274MF-1766559
DB-1340564,0 discount,2014-11-27,ES-2014-DB1340564-41970,High,-,OFF-PA-3988,40.59,3,18684,135.54,2014-12-02,Second Class,13.61,ES-2014-DB1340564-41970OFF-PA-3988DB-1340564
MM-1828051,0 discount,2014-09-07,MX-2014-MM1828051-41889,High,-,OFF-EN-3090,6.6,5,9232,60.6,2014-09-12,Second Class,12.582,MX-2014-MM1828051-41889OFF-EN-3090MM-1828051
ST-2053031,0 discount,2014-02-09,MX-2014-ST2053031-41679,Medium,-,TEC-PH-3802,52.64,4,9218,405.12,2014-02-09,Same Day,53.525,MX-2014-ST2053031-41679TEC-PH-3802ST-2053031
JP-1552018,0 discount,2014-09-22,MX-2014-JP1552018-41904,High,-,FUR-CH-5455,20.58,3,2911,343.02,2014-09-27,Standard Class,43.088,MX-2014-JP1552018-41904FUR-CH-5455JP-1552018
SF-20200139,0.1,2014-05-03,ES-2014-SF20200139-41762,High,-,TEC-MA-5503,502.5,5,12798,1413.45,2014-05-07,Standard Class,161.76,ES-2014-SF20200139-41762TEC-MA-5503SF-20200139
MC-172751404,0 discount,2014-09-07,CA-2014-MC17275140-41889,Low,99301,OFF-AR-4798,91.152,8,36148,303.84,2014-09-13,Standard Class,61.94,CA-2014-MC17275140-41889OFF-AR-4798MC-172751404
CM-118151402,0.2,2014-12-30,CA-2014-CM11815140-42003,Medium,79907,OFF-FA-6129,17.9684,2,35855,49.568,2015-01-04,Standard Class,2.39,CA-2014-CM11815140-42003OFF-FA-6129CM-118151402
RD-197201406,0 discount,2014-11-01,CA-2014-RD19720140-41944,High,10024,OFF-LA-3219,16.0356,7,35820,34.86,2014-11-05,Standard Class,2.86,CA-2014-RD19720140-41944OFF-LA-3219RD-197201406
MS-1771082,0 discount,2014-03-16,MX-2014-MS1771082-41714,High,-,OFF-FA-6185,8.24,4,8210,43.44,2014-03-20,Standard Class,4.194,MX-2014-MS1771082-41714OFF-FA-6185MS-1771082
DB-1340582,0.4,2014-12-27,US-2014-DB1340582-42000,High,-,FUR-FU-5731,-4.404,1,8560,7.536,2014-12-29,First Class,1.505,US-2014-DB1340582-42000FUR-FU-5731DB-1340582
AZ-1075093,0 discount,2014-12-28,MX-2014-AZ1075093-42001,Medium,-,OFF-BI-2884,4.44,2,766,40.64,2014-12-30,Second Class,5.075,MX-2014-AZ1075093-42001OFF-BI-2884AZ-1075093
RD-1993051,0.002,2014-11-24,MX-2014-RD1993051-41967,Medium,-,TEC-CO-4778,115.63552,4,7834,341.55552,2014-11-25,First Class,17.535,MX-2014-RD1993051-41967TEC-CO-4778RD-1993051
CM-244532,0 discount,2014-10-03,EZ-2014-CM244532-41915,High,-,FUR-FU-5728,96.72,8,48363,879.6,2014-10-07,Standard Class,101.23,EZ-2014-CM244532-41915FUR-FU-5728CM-244532
LD-1685539,0 discount,2014-08-07,MX-2014-LD1685539-41858,Medium,-,OFF-FA-2956,7.2,3,8180,16.8,2014-08-11,Standard Class,1.396,MX-2014-LD1685539-41858OFF-FA-2956LD-1685539
EH-137651406,0.2,2014-10-17,CA-2014-EH13765140-41929,High,19134,OFF-EN-6359,19.692,6,36406,52.512,2014-10-21,Standard Class,3.44,CA-2014-EH13765140-41929OFF-EN-6359EH-137651406
ND-8460108,0 discount,2014-12-07,RS-2014-ND8460108-41980,Medium,-,OFF-AR-3460,11.88,1,43723,29.01,2014-12-09,First Class,5.71,RS-2014-ND8460108-41980OFF-AR-3460ND-8460108
DC-000000000001,0.2,2014-12-05,US-2014-BK11260140-41978,High,60610,TEC-PH-6013,-7.008,4,36392,35.04,2014-12-09,Standard Class,3.72,US-2014-BK11260140-41978TEC-PH-6013DC-000000000001
DC-000000000001,0.4,2014-07-21,US-2014-MJ1774054-41841,Medium,-,OFF-BI-4825,-11.184,6,2589,16.776,2014-07-26,Standard Class,1.942,US-2014-MJ1774054-41841OFF-BI-4825DC-000000000001
LH-171551404,0 discount,2014-12-11,CA-2014-LH17155140-41984,High,94601,OFF-ST-6426,0.6258,3,36151,8.94,2014-12-14,Second Class,1.56,CA-2014-LH17155140-41984OFF-ST-6426LH-171551404
TA-2138558,0 discount,2014-06-27,IN-2014-TA2138558-41817,Medium,-,OFF-EN-4441,28.68,4,21558,191.28,2014-07-01,Second Class,25.0,IN-2014-TA2138558-41817OFF-EN-4441TA-2138558
BH-1171055,0.4,2014-10-06,US-2014-BH1171055-41918,High,-,OFF-BI-2913,-1.744,4,3876,13.056,2014-10-08,Second Class,2.674,US-2014-BH1171055-41918OFF-BI-2913BH-1171055
DC-000000000001,0.5,2014-12-05,US-2014-RC19960140-41978,Medium,97477,FUR-TA-3752,-170.8038,1,34281,275.49,2014-12-10,Second Class,39.36,US-2014-RC19960140-41978FUR-TA-3752DC-000000000001
AJ-960134,0.6,2014-03-22,TU-2014-AJ960134-41720,Low,-,OFF-LA-3297,-3.336,2,46271,9.384,2014-03-28,Standard Class,1.84,TU-2014-AJ960134-41720OFF-LA-3297AJ-960134
DW-131951408,0.2,2014-07-04,CA-2014-DW13195140-41824,Medium,37918,OFF-AR-5300,0.3822,3,35181,4.368,2014-07-11,Standard Class,1.18,CA-2014-DW13195140-41824OFF-AR-5300DW-131951408
DC-000000000001,0 discount,2014-12-29,AJ-2014-JH58209-42002,Medium,-,OFF-ST-5687,0.0,1,50033,24.45,2015-01-04,Standard Class,2.55,AJ-2014-JH58209-42002OFF-ST-5687DC-000000000001
AR-1051027,0 discount,2014-12-23,IN-2014-AR1051027-41996,Medium,-,FUR-CH-5368,3.66,1,21463,45.96,2014-12-29,Standard Class,3.79,IN-2014-AR1051027-41996FUR-CH-5368AR-1051027
MG-176951406,0.2,2014-12-25,CA-2014-MG17695140-41998,High,19134,OFF-AP-6320,8.1552,2,36114,81.552,2014-12-30,Standard Class,10.98,CA-2014-MG17695140-41998OFF-AP-6320MG-176951406
