Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
CB-124151406,0.2,2015-11-05,US-2015-CB12415140-42313,Critical,44107,OFF-SU-3000,2.04,4,40373,27.2,2015-11-08,First Class,9.25,US-2015-CB12415140-42313OFF-SU-3000CB-124151406
AR-57022,0 discount,2015-03-26,CM-2015-AR57022-42089,Medium,-,OFF-AP-4724,27.12,1,46637,69.54,2015-03-31,Standard Class,6.05,CM-2015-AR57022-42089OFF-AP-4724AR-57022
DV-134651406,0 discount,2015-05-17,CA-2015-DV13465140-42141,Medium,11561,OFF-SU-2974,16.124,4,41282,55.6,2015-05-23,Standard Class,3.42,CA-2015-DV13465140-42141OFF-SU-2974DV-134651406
SW-2075527,0 discount,2015-09-13,IN-2015-SW2075527-42260,High,-,OFF-SU-2988,46.44,4,27532,108.24,2015-09-18,Second Class,16.66,IN-2015-SW2075527-42260OFF-SU-2988SW-2075527
EB-1417028,0 discount,2015-11-13,MX-2015-EB1417028-42321,Medium,-,OFF-ST-4264,47.46,7,6968,118.86,2015-11-17,Standard Class,9.274,MX-2015-EB1417028-42321OFF-ST-4264EB-1417028
JC-534019,0 discount,2015-11-20,BU-2015-JC534019-42328,High,-,OFF-ST-5710,24.84,1,50666,62.16,2015-11-21,First Class,22.69,BU-2015-JC534019-42328OFF-ST-5710JC-534019
DC-000000000001,0 discount,2015-04-28,MX-2015-GB1453018-42122,High,-,FUR-FU-3942,137.04,6,4040,428.28,2015-05-01,First Class,42.938,MX-2015-GB1453018-42122FUR-FU-3942DC-000000000001
AB-1001551,0 discount,2015-02-13,MX-2015-AB1001551-42048,High,-,FUR-FU-4034,30.12,2,6217,75.36,2015-02-18,Second Class,9.629,MX-2015-AB1001551-42048FUR-FU-4034AB-1001551
TS-2161082,0 discount,2015-02-13,MX-2015-TS2161082-42048,Medium,-,OFF-EN-4453,13.96,2,2486,28.52,2015-02-20,Standard Class,3.117,MX-2015-TS2161082-42048OFF-EN-4453TS-2161082
LH-169007,0.1,2015-03-20,ID-2015-LH169007-42083,Medium,-,TEC-MA-4198,-109.962,6,30097,1648.998,2015-03-25,Standard Class,3.31,ID-2015-LH169007-42083TEC-MA-4198LH-169007
DC-000000000001,0 discount,2015-07-01,ES-2015-CB12535139-42186,Medium,-,FUR-BO-4847,320.4,5,10955,712.2,2015-07-06,Standard Class,17.56,ES-2015-CB12535139-42186FUR-BO-4847DC-000000000001
PG-889561,0 discount,2015-03-02,IZ-2015-PG889561-42065,Medium,-,FUR-FU-3950,11.4,1,47956,51.9,2015-03-07,Standard Class,2.93,IZ-2015-PG889561-42065FUR-FU-3950PG-889561
DC-000000000001,0.2,2015-11-18,MX-2015-AB1010582-42326,High,-,FUR-CH-4525,14.82,3,262,118.8,2015-11-20,First Class,14.31,MX-2015-AB1010582-42326FUR-CH-4525DC-000000000001
SH-199751404,0 discount,2015-09-25,CA-2015-SH19975140-42272,Medium,98103,TEC-AC-5110,57.5928,2,39135,159.98,2015-09-30,Standard Class,6.45,CA-2015-SH19975140-42272TEC-AC-5110SH-199751404
AR-54086,0 discount,2015-05-10,MO-2015-AR54086-42134,Medium,-,OFF-LA-4640,4.47,1,48379,12.81,2015-05-17,Standard Class,1.27,MO-2015-AR54086-42134OFF-LA-4640AR-54086
SN-207101402,0.32,2015-12-27,CA-2015-SN20710140-42365,Medium,77041,FUR-BO-3175,-46.9764,3,31335,532.3992,2015-12-31,Standard Class,10.68,CA-2015-SN20710140-42365FUR-BO-3175SN-207101402
KC-1667591,0.5,2015-08-24,IT-2015-KC1667591-42240,Medium,-,OFF-BI-3249,-4.815,3,16174,17.145,2015-08-28,Standard Class,2.05,IT-2015-KC1667591-42240OFF-BI-3249KC-1667591
EB-1387059,0.17,2015-06-26,ID-2015-EB1387059-42181,High,-,TEC-PH-5355,-76.5585,3,29983,1587.0015,2015-06-30,Standard Class,164.0,ID-2015-EB1387059-42181TEC-PH-5355EB-1387059
SG-1089095,0.7,2015-09-10,NI-2015-SG1089095-42257,Medium,-,OFF-SU-4312,-9.981,1,45755,4.329,2015-09-17,Standard Class,1.24,NI-2015-SG1089095-42257OFF-SU-4312SG-1089095
RM-197505,0.4,2015-10-23,US-2015-RM197505-42300,Medium,-,OFF-ST-6248,-29.628,3,1572,161.532,2015-10-29,Standard Class,11.365,US-2015-RM197505-42300OFF-ST-6248RM-197505
AH-210134,0.6,2015-06-12,TU-2015-AH210134-42167,Medium,-,OFF-AR-3496,-7.326,1,46768,4.884,2015-06-17,Standard Class,1.33,TU-2015-AH210134-42167OFF-AR-3496AH-210134
MH-802560,0 discount,2015-12-04,IR-2015-MH802560-42342,Medium,-,FUR-FU-6241,14.46,1,45009,43.89,2015-12-08,Standard Class,3.1,IR-2015-MH802560-42342FUR-FU-6241MH-802560
AG-109001404,0 discount,2015-12-27,CA-2015-AG10900140-42365,High,90008,OFF-AP-3374,31.0184,2,32994,106.96,2015-12-31,Standard Class,11.51,CA-2015-AG10900140-42365OFF-AP-3374AG-109001404
NP-1868518,0.6,2015-03-14,US-2015-NP1868518-42077,Medium,-,OFF-EN-3664,-86.74,5,10115,67.96,2015-03-18,Standard Class,5.292,US-2015-NP1868518-42077OFF-EN-3664NP-1868518
DB-131201408,0.2,2015-05-01,CA-2015-DB13120140-42125,Medium,33614,OFF-SU-4302,4.6548,3,35289,41.376,2015-05-05,Standard Class,3.73,CA-2015-DB13120140-42125OFF-SU-4302DB-131201408
DJ-1342027,0 discount,2015-12-28,IN-2015-DJ1342027-42366,High,-,FUR-BO-5748,160.35,5,26390,844.2,2016-01-01,Standard Class,55.74,IN-2015-DJ1342027-42366FUR-BO-5748DJ-1342027
SC-2057545,0 discount,2015-09-20,ES-2015-SC2057545-42267,Medium,-,OFF-SU-6171,14.28,2,16057,28.56,2015-09-27,Standard Class,2.02,ES-2015-SC2057545-42267OFF-SU-6171SC-2057545
RD-993095,0.7,2015-12-24,NI-2015-RD993095-42362,Medium,-,OFF-EN-3110,-18.012,4,46951,22.428,2015-12-30,Standard Class,1.89,NI-2015-RD993095-42362OFF-EN-3110RD-993095
TH-11235134,0.6,2015-09-03,TU-2015-TH11235134-42250,Medium,-,OFF-ST-5702,-33.87,1,51145,84.66,2015-09-04,First Class,13.24,TU-2015-TH11235134-42250OFF-ST-5702TH-11235134
GG-1465045,0.1,2015-07-20,IT-2015-GG1465045-42205,Medium,-,OFF-ST-6039,13.878,6,16747,97.038,2015-07-24,Standard Class,6.09,IT-2015-GG1465045-42205OFF-ST-6039GG-1465045
SP-2092045,0 discount,2015-02-12,ES-2015-SP2092045-42047,Medium,-,OFF-BI-6397,0.84,2,11384,7.98,2015-02-15,First Class,2.05,ES-2015-SP2092045-42047OFF-BI-6397SP-2092045
BS-1136565,0 discount,2015-01-27,US-2015-BS1136565-42031,Medium,-,FUR-FU-4077,8.56,2,1105,31.76,2015-02-03,Standard Class,1.635,US-2015-BS1136565-42031FUR-FU-4077BS-1136565
SV-1093595,0.7,2015-09-25,NI-2015-SV1093595-42272,Medium,-,OFF-AR-3495,-3.348,1,43886,3.582,2015-09-29,Standard Class,1.33,NI-2015-SV1093595-42272OFF-AR-3495SV-1093595
CS-1246027,0 discount,2015-07-04,IN-2015-CS1246027-42189,Low,-,OFF-AR-5917,8.34,2,25435,46.5,2015-07-10,Standard Class,5.19,IN-2015-CS1246027-42189OFF-AR-5917CS-1246027
TS-21205120,0 discount,2015-04-26,ES-2015-TS21205120-42120,Critical,-,OFF-AP-3876,38.04,2,14353,105.78,2015-04-28,First Class,28.41,ES-2015-TS21205120-42120OFF-AP-3876TS-21205120
AZ-107501406,0 discount,2015-05-12,CA-2015-AZ10750140-42136,Medium,10024,OFF-ST-5627,9.8901,3,36508,36.63,2015-05-16,Second Class,3.57,CA-2015-AZ10750140-42136OFF-ST-5627AZ-107501406
CM-123851408,0 discount,2015-03-16,CA-2015-CM12385140-42079,Medium,30318,OFF-AR-5324,2.1684,3,31804,8.34,2015-03-22,Standard Class,1.45,CA-2015-CM12385140-42079OFF-AR-5324CM-123851408
CM-1183045,0.1,2015-01-29,ES-2015-CM1183045-42033,High,-,OFF-ST-6065,7.26,5,10535,218.16,2015-01-31,Second Class,34.98,ES-2015-CM1183045-42033OFF-ST-6065CM-1183045
PM-189407,0.4,2015-06-29,ID-2015-PM189407-42184,Medium,-,FUR-CH-5435,-13.866,1,21638,33.264,2015-06-29,Same Day,4.93,ID-2015-PM189407-42184FUR-CH-5435PM-189407
VT-21700118,0.2,2015-12-27,ID-2015-VT21700118-42365,Medium,-,FUR-BO-5777,0.0,3,20924,470.88,2015-12-31,Standard Class,30.03,ID-2015-VT21700118-42365FUR-BO-5777VT-21700118
DW-3480142,0 discount,2015-02-22,UZ-2015-DW3480142-42057,Medium,-,OFF-FA-6205,23.28,4,49501,51.84,2015-02-28,Standard Class,2.42,UZ-2015-DW3480142-42057OFF-FA-6205DW-3480142
DC-000000000001,0.35,2015-09-18,ES-2015-MY1829548-42265,Medium,-,FUR-TA-5055,206.199,6,11939,1676.259,2015-09-23,Standard Class,111.45,ES-2015-MY1829548-42265FUR-TA-5055DC-000000000001
PF-1912031,0 discount,2015-09-07,MX-2015-PF1912031-42254,Medium,-,TEC-MA-5571,46.2,2,7190,355.48,2015-09-13,Standard Class,12.289,MX-2015-PF1912031-42254TEC-MA-5571PF-1912031
JF-1535582,0 discount,2015-10-23,MX-2015-JF1535582-42300,Medium,-,OFF-AR-3492,59.92,7,914,130.34,2015-10-29,Standard Class,11.234,MX-2015-JF1535582-42300OFF-AR-3492JF-1535582
VD-1167095,0.7,2015-02-26,NI-2015-VD1167095-42061,Low,-,OFF-SU-4976,-18.405,1,49386,10.215,2015-03-05,Standard Class,1.12,NI-2015-VD1167095-42061OFF-SU-4976VD-1167095
PF-191201406,0 discount,2015-09-17,US-2015-PF19120140-42264,Medium,10035,TEC-PH-3827,58.7916,3,37216,209.97,2015-09-23,Standard Class,8.74,US-2015-PF19120140-42264TEC-PH-3827PF-191201406
KB-658561,0 discount,2015-11-19,IZ-2015-KB658561-42327,High,-,TEC-MA-5500,8.79,1,44421,175.83,2015-11-23,Second Class,23.11,IZ-2015-KB658561-42327TEC-MA-5500KB-658561
CW-1190555,0.4,2015-05-09,US-2015-CW1190555-42133,Medium,-,TEC-AC-5199,-32.416,4,4656,114.144,2015-05-14,Standard Class,7.217,US-2015-CW1190555-42133TEC-AC-5199CW-1190555
GM-14695102,0.25,2015-11-08,IN-2015-GM14695102-42316,Medium,-,FUR-CH-5447,45.63,3,21452,311.58,2015-11-13,Standard Class,19.42,IN-2015-GM14695102-42316FUR-CH-5447GM-14695102
MH-181157,0.1,2015-12-18,IN-2015-MH181157-42356,Medium,-,OFF-BI-2894,20.874,7,25894,86.184,2015-12-23,Standard Class,3.25,IN-2015-MH181157-42356OFF-BI-2894MH-181157
SC-2084582,0.2,2015-12-28,MX-2015-SC2084582-42366,High,-,FUR-BO-3903,218.22,3,90,582.0,2016-01-01,Standard Class,59.679,MX-2015-SC2084582-42366FUR-BO-3903SC-2084582
CK-1232539,0 discount,2015-12-07,MX-2015-CK1232539-42345,Medium,-,OFF-LA-6063,5.92,2,4717,15.24,2015-12-11,Standard Class,1.47,MX-2015-CK1232539-42345OFF-LA-6063CK-1232539
BB-115451402,0.2,2015-11-21,CA-2015-BB11545140-42329,Medium,76106,OFF-AR-4099,0.7348,2,40061,5.344,2015-11-27,Standard Class,1.27,CA-2015-BB11545140-42329OFF-AR-4099BB-115451402
EH-418587,0 discount,2015-11-13,MZ-2015-EH418587-42321,Medium,-,OFF-LA-5402,4.08,1,41664,11.37,2015-11-19,Standard Class,1.88,MZ-2015-EH418587-42321OFF-LA-5402EH-418587
EM-1406582,0.4,2015-11-27,MX-2015-EM1406582-42335,Critical,-,FUR-FU-4041,-6.036,3,1209,60.264,2015-11-28,First Class,6.772,MX-2015-EM1406582-42335FUR-FU-4041EM-1406582
NP-8685117,0 discount,2015-11-09,SF-2015-NP8685117-42317,Medium,-,OFF-LA-4640,35.76,8,44413,102.48,2015-11-13,Standard Class,2.53,SF-2015-NP8685117-42317OFF-LA-4640NP-8685117
LW-699060,0 discount,2015-10-29,IR-2015-LW699060-42306,High,-,TEC-CO-3681,23.58,1,46288,262.14,2015-10-30,First Class,58.92,IR-2015-LW699060-42306TEC-CO-3681LW-699060
TS-2150582,0 discount,2015-03-06,MX-2015-TS2150582-42069,Medium,-,OFF-SU-4317,2.78,1,6146,13.24,2015-03-10,Standard Class,1.668,MX-2015-TS2150582-42069OFF-SU-4317TS-2150582
JA-597046,0 discount,2015-06-19,GB-2015-JA597046-42174,High,-,OFF-EN-5022,36.48,8,47885,121.92,2015-06-23,Standard Class,17.97,GB-2015-JA597046-42174OFF-EN-5022JA-597046
JK-153701406,0.2,2015-12-19,CA-2015-JK15370140-42357,High,19143,OFF-AP-3179,43.4352,3,33021,434.352,2015-12-20,First Class,88.32,CA-2015-JK15370140-42357OFF-AP-3179JK-153701406
LW-1721564,0 discount,2015-11-08,ES-2015-LW1721564-42316,Medium,-,OFF-SU-4974,0.0,5,18048,173.25,2015-11-12,Standard Class,11.54,ES-2015-LW1721564-42316OFF-SU-4974LW-1721564
AH-1007558,0 discount,2015-07-19,IN-2015-AH1007558-42204,Medium,-,OFF-PA-5851,0.0,2,21723,67.86,2015-07-25,Standard Class,1.91,IN-2015-AH1007558-42204OFF-PA-5851AH-1007558
AG-104951408,0.2,2015-06-08,CA-2015-AG10495140-42163,Medium,33710,OFF-LA-6021,3.15,3,41116,9.0,2015-06-12,Standard Class,1.49,CA-2015-AG10495140-42163OFF-LA-6021AG-104951408
JK-1520564,0 discount,2015-11-06,ES-2015-JK1520564-42314,Medium,-,OFF-FA-5472,7.38,3,20140,37.08,2015-11-10,Standard Class,1.97,ES-2015-JK1520564-42314OFF-FA-5472JK-1520564
DC-000000000001,0 discount,2015-11-19,MX-2015-JL1550539-42327,Medium,-,FUR-FU-4074,19.44,4,5560,67.2,2015-11-24,Standard Class,4.764,MX-2015-JL1550539-42327FUR-FU-4074DC-000000000001
NF-847523,0 discount,2015-10-02,CA-2015-NF847523-42279,Medium,-,OFF-BI-2914,0.57,1,45990,6.66,2015-10-07,Standard Class,1.6,CA-2015-NF847523-42279OFF-BI-2914NF-847523
EC-140505,0.4,2015-10-27,US-2015-EC140505-42304,Medium,-,OFF-FA-6199,-1.792,4,2065,26.448,2015-11-03,Standard Class,1.939,US-2015-EC140505-42304OFF-FA-6199EC-140505
GH-1441064,0 discount,2015-08-03,ES-2015-GH1441064-42219,High,-,TEC-AC-4153,77.4,5,19067,215.1,2015-08-05,Second Class,32.69,ES-2015-GH1441064-42219TEC-AC-4153GH-1441064
CC-255095,0.7,2015-11-09,NI-2015-CC255095-42317,Medium,-,OFF-ST-6248,-81.852,1,43175,40.248,2015-11-13,Standard Class,1.55,NI-2015-CC255095-42317OFF-ST-6248CC-255095
DC-000000000001,0 discount,2015-12-12,CA-2015-EM13960140-42350,Medium,21215,OFF-AR-5698,2.2194,3,36014,8.22,2015-12-17,Standard Class,1.29,CA-2015-EM13960140-42350OFF-AR-5698DC-000000000001
JH-15430144,0.17,2015-12-07,IN-2015-JH15430144-42345,Medium,-,OFF-AR-6117,0.9708,2,26353,42.1308,2015-12-13,Standard Class,3.33,IN-2015-JH15430144-42345OFF-AR-6117JH-15430144
DB-132101402,0.2,2015-03-22,CA-2015-DB13210140-42085,Medium,77041,TEC-AC-6341,5.2877,1,31816,18.392,2015-03-26,Standard Class,1.89,CA-2015-DB13210140-42085TEC-AC-6341DB-132101402
GM-145001406,0 discount,2015-09-26,CA-2015-GM14500140-42273,Medium,11572,OFF-FA-6344,16.1868,3,36414,34.44,2015-10-03,Standard Class,2.6,CA-2015-GM14500140-42273OFF-FA-6344GM-145001406
DJ-1342082,0 discount,2015-12-31,MX-2015-DJ1342082-42369,High,-,OFF-LA-6055,2.32,2,7457,8.96,2016-01-05,Standard Class,2.353,MX-2015-DJ1342082-42369OFF-LA-6055DJ-1342082
AJ-10960120,0 discount,2015-11-12,ES-2015-AJ10960120-42320,Medium,-,OFF-LA-4637,0.0,3,14309,39.6,2015-11-17,Standard Class,3.49,ES-2015-AJ10960120-42320OFF-LA-4637AJ-10960120
SH-199751404,0 discount,2015-09-25,CA-2015-SH19975140-42272,Medium,98103,OFF-LA-5592,5.796,2,39134,12.6,2015-09-30,Standard Class,1.54,CA-2015-SH19975140-42272OFF-LA-5592SH-199751404
EJ-1415591,0.5,2015-09-26,IT-2015-EJ1415591-42273,Medium,-,FUR-BO-4862,-124.02,2,12726,364.74,2015-10-03,Standard Class,31.26,IT-2015-EJ1415591-42273FUR-BO-4862EJ-1415591
CJ-187560,0 discount,2015-09-22,IR-2015-CJ187560-42269,Medium,-,TEC-PH-3793,35.37,1,44621,88.44,2015-09-27,Second Class,9.29,IR-2015-CJ187560-42269TEC-PH-3793CJ-187560
TP-2113027,0 discount,2015-03-20,IN-2015-TP2113027-42083,Medium,-,OFF-AR-6118,37.44,3,22963,78.12,2015-03-26,Standard Class,1.37,IN-2015-TP2113027-42083OFF-AR-6118TP-2113027
SP-208601408,0.2,2015-12-27,CA-2015-SP20860140-42365,Medium,37130,TEC-AC-5183,0.7092,3,40023,4.728,2015-12-31,Standard Class,1.3,CA-2015-SP20860140-42365TEC-AC-5183SP-208601408
CM-2655134,0.6,2015-11-15,TU-2015-CM2655134-42323,Medium,-,OFF-AR-5925,-4.212,1,44767,4.548,2015-11-18,Second Class,1.35,TU-2015-CM2655134-42323OFF-AR-5925CM-2655134
MF-182501404,0 discount,2015-03-16,CA-2015-MF18250140-42079,Medium,90036,FUR-FU-4753,18.1146,1,36091,43.13,2015-03-23,Standard Class,3.35,CA-2015-MF18250140-42079FUR-FU-4753MF-182501404
DC-000000000001,0 discount,2015-12-09,SL-2015-SM10905112-42347,High,-,FUR-BO-3636,213.96,4,47638,690.48,2015-12-10,First Class,97.13,SL-2015-SM10905112-42347FUR-BO-3636DC-000000000001
CL-125651404,0 discount,2015-12-30,CA-2015-CL12565140-42368,Medium,90049,OFF-PA-6482,31.5192,3,37305,68.52,2016-01-03,Standard Class,6.36,CA-2015-CL12565140-42368OFF-PA-6482CL-125651404
CR-1262558,0 discount,2015-12-05,IN-2015-CR1262558-42343,High,-,FUR-CH-5442,878.76,4,28710,1869.72,2015-12-10,Standard Class,169.79,IN-2015-CR1262558-42343FUR-CH-5442CR-1262558
DP-131057,0.1,2015-08-28,IN-2015-DP131057-42244,Medium,-,OFF-AP-4959,499.446,9,29849,2498.526,2015-09-02,Second Class,257.16,IN-2015-DP131057-42244OFF-AP-4959DP-131057
DD-13570120,0 discount,2015-11-27,ES-2015-DD13570120-42335,Medium,-,OFF-BI-4803,71.64,6,20050,179.46,2015-12-01,Standard Class,6.1,ES-2015-DD13570120-42335OFF-BI-4803DD-13570120
JE-157157,0.4,2015-05-08,ID-2015-JE157157-42132,High,-,OFF-ST-6060,-56.16,3,28080,86.4,2015-05-12,Standard Class,13.5,ID-2015-JE157157-42132OFF-ST-6060JE-157157
AJ-96086,0 discount,2015-08-27,MO-2015-AJ96086-42243,High,-,FUR-CH-5752,3.45,1,47983,49.44,2015-08-31,Standard Class,3.53,MO-2015-AJ96086-42243FUR-CH-5752AJ-96086
JK-1562528,0 discount,2015-11-22,MX-2015-JK1562528-42330,High,-,OFF-BI-3716,1.96,2,3096,15.28,2015-11-26,Standard Class,1.371,MX-2015-JK1562528-42330OFF-BI-3716JK-1562528
KA-165251404,0 discount,2015-10-12,CA-2015-KA16525140-42289,Medium,98103,TEC-AC-4945,3.401,2,39158,17.9,2015-10-17,Standard Class,1.91,CA-2015-KA16525140-42289TEC-AC-4945KA-165251404
NS-186401408,0.2,2015-11-08,CA-2015-NS18640140-42316,Low,28540,OFF-LA-5592,1.638,1,39940,5.04,2015-11-15,Standard Class,1.67,CA-2015-NS18640140-42316OFF-LA-5592NS-186401408
NL-1831027,0 discount,2015-11-08,IN-2015-NL1831027-42316,Low,-,FUR-BO-5770,120.6,5,23247,754.05,2015-11-15,Standard Class,78.89,IN-2015-NL1831027-42316FUR-BO-5770NL-1831027
DC-000000000001,0 discount,2015-09-25,ES-2015-NP1868545-42272,Medium,-,OFF-LA-3314,0.3,2,11887,15.06,2015-09-29,Standard Class,1.43,ES-2015-NP1868545-42272OFF-LA-3314DC-000000000001
CA-122651404,0 discount,2015-09-14,CA-2015-CA12265140-42261,Medium,84604,FUR-TA-5061,118.6575,5,32671,912.75,2015-09-19,Standard Class,79.29,CA-2015-CA12265140-42261FUR-TA-5061CA-122651404
BT-1530126,0.4,2015-07-18,SY-2015-BT1530126-42203,High,-,TEC-MA-5010,3.432,2,49303,103.572,2015-07-22,Standard Class,15.48,SY-2015-BT1530126-42203TEC-MA-5010BT-1530126
SW-202757,0.1,2015-10-05,IN-2015-SW202757-42282,High,-,OFF-ST-6274,4.833,3,25178,147.663,2015-10-05,Same Day,30.15,IN-2015-SW202757-42282OFF-ST-6274SW-202757
FM-14290132,0 discount,2015-09-03,MX-2015-FM14290132-42250,Medium,-,OFF-EN-3090,6.6,5,2335,60.6,2015-09-06,Second Class,1.41,MX-2015-FM14290132-42250OFF-EN-3090FM-14290132
JO-155501406,0.2,2015-05-14,CA-2015-JO15550140-42138,Medium,19013,OFF-AR-3480,0.8088,1,31995,2.696,2015-05-17,First Class,1.2,CA-2015-JO15550140-42138OFF-AR-3480JO-155501406
KT-1646555,0.4,2015-09-21,US-2015-KT1646555-42268,Medium,-,OFF-PA-4471,-1.476,1,5718,7.344,2015-09-24,First Class,1.094,US-2015-KT1646555-42268OFF-PA-4471KT-1646555
ME-772530,0 discount,2015-08-06,HR-2015-ME772530-42222,Critical,-,OFF-BI-3295,6.42,2,46395,15.66,2015-08-07,First Class,3.29,HR-2015-ME772530-42222OFF-BI-3295ME-772530
LC-693038,0 discount,2015-10-12,EG-2015-LC693038-42289,Medium,-,TEC-PH-5812,30.54,1,43827,169.68,2015-10-14,Second Class,1.67,EG-2015-LC693038-42289TEC-PH-5812LC-693038
MH-1745582,0 discount,2015-12-08,MX-2015-MH1745582-42346,Medium,-,OFF-BI-4828,0.0,6,1080,33.48,2015-12-12,Standard Class,3.21,MX-2015-MH1745582-42346OFF-BI-4828MH-1745582
MF-1766536,0.2,2015-09-18,MX-2015-MF1766536-42265,Medium,-,TEC-PH-5347,2.652,3,3560,106.272,2015-09-24,Standard Class,4.746,MX-2015-MF1766536-42265TEC-PH-5347MF-1766536
PG-18820130,0.47,2015-05-01,ID-2015-PG18820130-42125,Medium,-,OFF-LA-6050,-0.87,2,23625,11.13,2015-05-04,First Class,2.48,ID-2015-PG18820130-42125OFF-LA-6050PG-18820130
SC-20440139,0 discount,2015-11-21,ES-2015-SC20440139-42329,Medium,-,OFF-BI-4828,3.18,2,17654,17.82,2015-11-26,Standard Class,1.65,ES-2015-SC20440139-42329OFF-BI-4828SC-20440139
KD-1661582,0.002,2015-05-06,MX-2015-KD1661582-42130,Medium,-,TEC-CO-3588,65.74056,2,142,349.02056,2015-05-10,Standard Class,22.535,MX-2015-KD1661582-42130TEC-CO-3588KD-1661582
RO-197801404,0.2,2015-05-12,CA-2015-RO19780140-42136,Medium,98115,OFF-BI-5645,4.9248,3,37557,14.592,2015-05-18,Standard Class,1.19,CA-2015-RO19780140-42136OFF-BI-5645RO-197801404
BM-1178555,0.4,2015-11-01,US-2015-BM1178555-42309,Medium,-,OFF-ST-6229,-2.608,1,4214,6.792,2015-11-06,Second Class,1.498,US-2015-BM1178555-42309OFF-ST-6229BM-1178555
EJ-14155130,0.17,2015-11-13,IN-2015-EJ14155130-42321,High,-,OFF-AP-4950,154.053,6,30236,492.273,2015-11-17,Standard Class,60.59,IN-2015-EJ14155130-42321OFF-AP-4950EJ-14155130
DC-000000000001,0 discount,2015-10-11,ES-2015-MG1768045-42288,High,-,OFF-AR-6127,51.03,7,18141,319.83,2015-10-16,Standard Class,15.46,ES-2015-MG1768045-42288OFF-AR-6127DC-000000000001
RD-1958514,0 discount,2015-12-31,ES-2015-RD1958514-42369,Medium,-,OFF-FA-6203,12.78,3,18824,31.23,2016-01-03,Second Class,1.8,ES-2015-RD1958514-42369OFF-FA-6203RD-1958514
KW-16435101,0.4,2015-11-21,US-2015-KW16435101-42329,Medium,-,OFF-BI-3251,-3.152,2,4080,9.888,2015-11-26,Standard Class,1.484,US-2015-KW16435101-42329OFF-BI-3251KW-16435101
DC-000000000001,0 discount,2015-04-19,AL-2015-JD58952-42113,Medium,-,FUR-FU-4084,3.48,1,47026,58.17,2015-04-24,Standard Class,5.35,AL-2015-JD58952-42113FUR-FU-4084DC-000000000001
TT-21460139,0 discount,2015-11-20,ES-2015-TT21460139-42328,Medium,-,OFF-BI-6380,8.04,2,19804,26.04,2015-11-21,First Class,1.66,ES-2015-TT21460139-42328OFF-BI-6380TT-21460139
GD-145907,0.1,2015-04-28,IN-2015-GD145907-42122,High,-,OFF-EN-3103,37.608,8,26800,283.608,2015-05-03,Standard Class,9.12,IN-2015-GD145907-42122OFF-EN-3103GD-145907
RB-19330120,0 discount,2015-12-27,ES-2015-RB19330120-42365,Medium,-,TEC-CO-6002,178.56,3,11529,372.15,2015-12-31,Standard Class,35.06,ES-2015-RB19330120-42365TEC-CO-6002RB-19330120
CK-276063,0 discount,2015-11-03,IS-2015-CK276063-42311,High,-,FUR-BO-5961,45.06,1,42665,195.93,2015-11-07,Standard Class,14.87,IS-2015-CK276063-42311FUR-BO-5961CK-276063
NS-1864051,0 discount,2015-08-06,MX-2015-NS1864051-42222,Critical,-,FUR-BO-3631,79.28,4,6617,330.64,2015-08-09,Second Class,93.217,MX-2015-NS1864051-42222FUR-BO-3631NS-1864051
JL-1585092,0.4,2015-02-12,ID-2015-JL1585092-42047,Critical,-,OFF-PA-4484,-19.944,4,30389,39.816,2015-02-12,Same Day,9.7,ID-2015-JL1585092-42047OFF-PA-4484JL-1585092
JM-1586545,0.15,2015-02-07,ES-2015-JM1586545-42042,Critical,-,TEC-PH-3787,38.2185,3,18705,464.2785,2015-02-07,Same Day,158.88,ES-2015-JM1586545-42042TEC-PH-3787JM-1586545
CC-1255036,0.2,2015-04-02,US-2015-CC1255036-42096,Medium,-,TEC-AC-4166,38.2,5,887,305.6,2015-04-07,Standard Class,28.008,US-2015-CC1255036-42096TEC-AC-4166CC-1255036
RB-1936082,0 discount,2015-10-05,MX-2015-RB1936082-42282,Critical,-,OFF-LA-5403,0.2,5,5960,29.6,2015-10-08,First Class,7.999,MX-2015-RB1936082-42282OFF-LA-5403RB-1936082
FM-1429048,0.1,2015-10-17,ES-2015-FM1429048-42294,Medium,-,FUR-CH-4682,71.742,2,13414,230.742,2015-10-22,Second Class,27.75,ES-2015-FM1429048-42294FUR-CH-4682FM-1429048
DC-000000000001,0 discount,2015-09-15,MX-2015-KD1627018-42262,High,-,OFF-ST-6250,0.6,2,2103,31.6,2015-09-19,Standard Class,3.361,MX-2015-KD1627018-42262OFF-ST-6250DC-000000000001
DN-3690147,0.7,2015-06-04,ZA-2015-DN3690147-42159,High,-,OFF-PA-4004,-74.424,4,42931,31.896,2015-06-07,Second Class,4.42,ZA-2015-DN3690147-42159OFF-PA-4004DN-3690147
DC-000000000001,0 discount,2015-03-16,CA-2015-MS17710140-42079,High,36830,OFF-LA-3980,240.8595,5,38219,491.55,2015-03-19,Second Class,77.93,CA-2015-MS17710140-42079OFF-LA-3980DC-000000000001
CM-1265559,0.17,2015-09-18,IN-2015-CM1265559-42265,High,-,OFF-BI-3256,10.011,5,27670,208.911,2015-09-20,First Class,31.45,IN-2015-CM1265559-42265OFF-BI-3256CM-1265559
