Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
DC-000000000001,0.4,2016-04-12,ID-2016-EJ137207-42472,Medium,-,OFF-BI-3246,-2.442,1,28622,6.318,2016-04-15,Second Class,1.96,ID-2016-EJ137207-42472OFF-BI-3246DC-000000000001
TZ-2158018,0.6,2016-04-08,US-2016-TZ2158018-42468,Medium,-,FUR-BO-3642,-82.588,1,2163,97.152,2016-04-13,Standard Class,4.912,US-2016-TZ2158018-42468FUR-BO-3642TZ-2158018
DL-1292592,0 discount,2016-06-27,IN-2016-DL1292592-42548,Medium,-,OFF-FA-6198,4.86,2,30408,27.18,2016-07-01,Standard Class,1.26,IN-2016-DL1292592-42548OFF-FA-6198DL-1292592
DC-000000000001,0.2,2016-11-28,MX-2016-JP1546082-42702,Low,-,FUR-BO-3897,118.16,5,1918,450.16,2016-12-05,Standard Class,60.759,MX-2016-JP1546082-42702FUR-BO-3897DC-000000000001
TS-211601406,0.2,2016-06-26,US-2016-TS21160140-42547,High,17403,OFF-ST-4457,-50.8704,6,33444,254.352,2016-06-30,Standard Class,43.03,US-2016-TS21160140-42547OFF-ST-4457TS-211601406
AS-28538,0 discount,2016-03-18,EG-2016-AS28538-42447,Medium,-,TEC-PH-5339,33.42,2,45190,151.92,2016-03-22,Standard Class,7.04,EG-2016-AS28538-42447TEC-PH-5339AS-28538
DC-000000000001,0.6,2016-05-24,US-2016-SC2005018-42514,Low,-,OFF-AP-3582,-149.78,5,10026,101.52,2016-05-31,Standard Class,13.134,US-2016-SC2005018-42514OFF-AP-3582DC-000000000001
JL-5130108,0 discount,2016-12-04,RS-2016-JL5130108-42708,Medium,-,TEC-MA-5011,69.96,2,43986,166.68,2016-12-09,Standard Class,11.51,RS-2016-JL5130108-42708TEC-MA-5011JL-5130108
MC-1759039,0 discount,2016-06-07,MX-2016-MC1759039-42528,Medium,-,FUR-FU-5741,11.4,3,6837,47.52,2016-06-10,First Class,8.918,MX-2016-MC1759039-42528FUR-FU-5741MC-1759039
RB-1957062,0.5,2016-12-24,IT-2016-RB1957062-42728,Medium,-,OFF-ST-6283,-19.53,3,13335,81.36,2016-12-29,Standard Class,6.31,IT-2016-RB1957062-42728OFF-ST-6283RB-1957062
DP-133901404,0 discount,2016-10-22,CA-2016-DP13390140-42665,Medium,89031,OFF-PA-6483,17.5812,6,39114,35.88,2016-10-27,Second Class,2.59,CA-2016-DP13390140-42665OFF-PA-6483DP-133901404
DC-000000000001,0.4,2016-12-31,IN-2016-MG176957-42735,Medium,-,TEC-PH-5265,11.442,1,30382,85.932,2017-01-05,Standard Class,4.51,IN-2016-MG176957-42735TEC-PH-5265DC-000000000001
DC-000000000001,0.47,2016-08-02,ID-2016-CS1217559-42584,Medium,-,OFF-PA-5884,-59.5155,5,23202,78.7845,2016-08-07,Standard Class,4.57,ID-2016-CS1217559-42584OFF-PA-5884DC-000000000001
JS-158801402,0.2,2016-03-15,CA-2016-JS15880140-42444,Medium,78550,OFF-PA-6552,1.8792,1,35226,5.184,2016-03-18,First Class,1.77,CA-2016-JS15880140-42444OFF-PA-6552JS-158801402
MP-18175144,0.17,2016-03-11,IN-2016-MP18175144-42440,Critical,-,OFF-BI-3727,58.0716,4,24787,166.4316,2016-03-11,Same Day,35.14,IN-2016-MP18175144-42440OFF-BI-3727MP-18175144
CM-193595,0.7,2016-12-24,NI-2016-CM193595-42728,Critical,-,OFF-ST-4028,-4.542,1,48467,3.078,2016-12-26,Second Class,1.74,NI-2016-CM193595-42728OFF-ST-4028CM-193595
RH-1949582,0 discount,2016-12-03,MX-2016-RH1949582-42707,Medium,-,OFF-AR-6113,6.4,2,4377,23.84,2016-12-08,Second Class,1.136,MX-2016-RH1949582-42707OFF-AR-6113RH-1949582
DC-000000000001,0.2,2016-08-27,CA-2016-VG21805140-42609,Low,19140,OFF-AR-3487,1.6416,3,35228,5.472,2016-09-03,Standard Class,1.82,CA-2016-VG21805140-42609OFF-AR-3487DC-000000000001
RH-1955545,0.15,2016-08-22,ES-2016-RH1955545-42604,Medium,-,TEC-PH-5263,175.092,4,14377,496.332,2016-08-26,Standard Class,20.34,ES-2016-RH1955545-42604TEC-PH-5263RH-1955545
MS-736522,0 discount,2016-08-14,CM-2016-MS736522-42596,Medium,-,FUR-CH-4523,14.58,1,45138,69.57,2016-08-20,Standard Class,3.79,CM-2016-MS736522-42596FUR-CH-4523MS-736522
HR-148307,0.1,2016-08-05,ID-2016-HR148307-42587,High,-,FUR-CH-5414,-41.805,5,23140,750.195,2016-08-07,First Class,194.67,ID-2016-HR148307-42587FUR-CH-5414HR-148307
SU-206651406,0 discount,2016-07-02,US-2016-SU20665140-42553,High,10009,OFF-LA-3195,14.0438,1,40201,30.53,2016-07-02,Same Day,6.75,US-2016-SU20665140-42553OFF-LA-3195SU-206651406
AA-104801402,0 discount,2016-08-27,CA-2016-AA10480140-42609,Medium,48234,TEC-AC-5279,163.1898,3,39002,479.97,2016-09-03,Standard Class,20.91,CA-2016-AA10480140-42609TEC-AC-5279AA-104801402
SG-2047093,0 discount,2016-02-06,MX-2016-SG2047093-42406,Medium,-,OFF-PA-4480,2.58,1,5818,19.86,2016-02-12,Standard Class,2.029,MX-2016-SG2047093-42406OFF-PA-4480SG-2047093
RP-9390117,0 discount,2016-06-03,SF-2016-RP9390117-42524,Medium,-,TEC-AC-5863,1.59,1,49636,39.75,2016-06-08,Second Class,3.36,SF-2016-RP9390117-42524TEC-AC-5863RP-9390117
KD-1649559,0.47,2016-06-17,ID-2016-KD1649559-42538,Medium,-,OFF-EN-3089,-22.8432,4,29560,31.0368,2016-06-21,Standard Class,2.02,ID-2016-KD1649559-42538OFF-EN-3089KD-1649559
DC-000000000001,0 discount,2016-12-27,IN-2016-CL1256527-42731,Critical,-,OFF-AR-5904,48.15,3,28817,155.34,2016-12-27,Same Day,37.47,IN-2016-CL1256527-42731OFF-AR-5904DC-000000000001
JK-1537082,0 discount,2016-09-25,MX-2016-JK1537082-42638,Medium,-,OFF-BI-3254,1.56,2,6723,17.68,2016-09-29,Standard Class,1.489,MX-2016-JK1537082-42638OFF-BI-3254JK-1537082
MZ-175151402,0.8,2016-06-12,CA-2016-MZ17515140-42533,Medium,76017,OFF-BI-3841,-2.1504,4,33724,1.344,2016-06-18,Standard Class,1.13,CA-2016-MZ17515140-42533OFF-BI-3841MZ-175151402
JR-162101406,0.7,2016-04-11,US-2016-JR16210140-42471,Critical,45503,OFF-BI-6394,-6.5296,2,32196,8.904,2016-04-13,First Class,3.31,US-2016-JR16210140-42471OFF-BI-6394JR-162101406
SH-2063527,0 discount,2016-08-01,IN-2016-SH2063527-42583,High,-,TEC-CO-3684,45.45,3,22751,568.62,2016-08-05,Standard Class,51.77,IN-2016-SH2063527-42583TEC-CO-3684SH-2063527
DC-000000000001,0.1,2016-11-05,IN-2016-RA199157-42679,High,-,FUR-CH-5808,5.103,3,24379,459.513,2016-11-09,Standard Class,73.91,IN-2016-RA199157-42679FUR-CH-5808DC-000000000001
KC-16675139,0 discount,2016-09-16,ES-2016-KC16675139-42629,Medium,-,OFF-EN-3654,28.32,4,14447,63.0,2016-09-21,Standard Class,4.51,ES-2016-KC16675139-42629OFF-EN-3654KC-16675139
HH-1501082,0 discount,2016-12-20,MX-2016-HH1501082-42724,Medium,-,OFF-ST-4267,5.52,2,8124,277.08,2016-12-25,Standard Class,21.367,MX-2016-HH1501082-42724OFF-ST-4267HH-1501082
DC-000000000001,0 discount,2016-11-06,CG-2016-EJ372033-42680,Medium,-,TEC-AC-5126,13.17,1,45945,29.28,2016-11-08,First Class,2.92,CG-2016-EJ372033-42680TEC-AC-5126DC-000000000001
CK-12205102,0.45,2016-11-07,ID-2016-CK12205102-42681,High,-,OFF-FA-2944,-5.5215,3,25342,18.9585,2016-11-11,Standard Class,2.85,ID-2016-CK12205102-42681OFF-FA-2944CK-12205102
RD-1948039,0 discount,2016-06-04,MX-2016-RD1948039-42525,Medium,-,OFF-SU-2984,10.26,3,6132,36.66,2016-06-08,Standard Class,3.107,MX-2016-RD1948039-42525OFF-SU-2984RD-1948039
AH-10585143,0.4,2016-10-31,US-2016-AH10585143-42674,Medium,-,TEC-PH-5846,-37.02,5,264,246.48,2016-11-04,Standard Class,16.966,US-2016-AH10585143-42674TEC-PH-5846AH-10585143
CL-127001404,0.2,2016-04-25,CA-2016-CL12700140-42485,Medium,80906,OFF-PA-6590,5.4432,3,36283,15.552,2016-04-29,Standard Class,1.56,CA-2016-CL12700140-42485OFF-PA-6590CL-127001404
DW-1354018,0.6,2016-01-21,US-2016-DW1354018-42390,Medium,-,FUR-TA-3341,-178.976,4,10282,511.264,2016-01-25,Second Class,8.832,US-2016-DW1354018-42390FUR-TA-3341DW-1354018
LR-1691545,0 discount,2016-11-12,ES-2016-LR1691545-42686,High,-,OFF-FA-5482,32.58,6,13697,68.04,2016-11-16,Standard Class,7.35,ES-2016-LR1691545-42686OFF-FA-5482LR-1691545
MC-17635120,0.1,2016-07-25,ES-2016-MC17635120-42576,Critical,-,TEC-PH-3140,67.869,3,13364,179.739,2016-07-27,Second Class,33.26,ES-2016-MC17635120-42576TEC-PH-3140MC-17635120
TB-21280101,0.4,2016-10-08,US-2016-TB21280101-42651,Medium,-,FUR-CH-5806,-176.544,4,3217,264.816,2016-10-12,Standard Class,20.19,US-2016-TB21280101-42651FUR-CH-5806TB-21280101
MA-179951404,0.2,2016-11-08,CA-2016-MA17995140-42682,Medium,82001,FUR-CH-4426,100.196,4,37166,1603.136,2016-11-13,Standard Class,109.67,CA-2016-MA17995140-42682FUR-CH-4426MA-179951404
SC-2069582,0 discount,2016-08-16,MX-2016-SC2069582-42598,Critical,-,OFF-AR-6107,81.1,5,4335,169.1,2016-08-18,First Class,45.896,MX-2016-SC2069582-42598OFF-AR-6107SC-2069582
TT-21460139,0 discount,2016-10-03,ES-2016-TT21460139-42646,Medium,-,OFF-AR-3458,8.76,4,18996,110.76,2016-10-09,Standard Class,8.48,ES-2016-TT21460139-42646OFF-AR-3458TT-21460139
Co-1264039,0 discount,2016-07-17,MX-2016-Co1264039-42568,Medium,-,FUR-CH-4701,160.6,5,3379,553.8,2016-07-22,Standard Class,27.889,MX-2016-Co1264039-42568FUR-CH-4701Co-1264039
SS-2051564,0 discount,2016-01-09,ES-2016-SS2051564-42378,High,-,OFF-BI-3293,0.72,3,18584,18.99,2016-01-11,First Class,2.55,ES-2016-SS2051564-42378OFF-BI-3293SS-2051564
JW-1595527,0 discount,2016-12-16,IN-2016-JW1595527-42720,High,-,OFF-AR-3454,0.0,2,28083,44.22,2016-12-18,Second Class,7.43,IN-2016-JW1595527-42720OFF-AR-3454JW-1595527
JM-5865117,0 discount,2016-11-20,SF-2016-JM5865117-42694,Medium,-,OFF-SU-4309,1.08,1,48302,27.33,2016-11-26,Standard Class,1.55,SF-2016-JM5865117-42694OFF-SU-4309JM-5865117
PO-188501406,0.2,2016-08-31,US-2016-PO18850140-42613,High,19143,OFF-LA-5715,33.831,10,31626,100.24,2016-09-02,First Class,28.68,US-2016-PO18850140-42613OFF-LA-5715PO-188501406
CK-1259528,0 discount,2016-08-06,MX-2016-CK1259528-42588,Medium,-,OFF-EN-4440,31.08,3,2689,100.44,2016-08-10,Second Class,11.204,MX-2016-CK1259528-42588OFF-EN-4440CK-1259528
CC-1261082,0 discount,2016-06-28,MX-2016-CC1261082-42549,High,-,OFF-AR-3475,42.8,5,5942,171.2,2016-07-03,Second Class,30.566,MX-2016-CC1261082-42549OFF-AR-3475CC-1261082
SB-2018539,0 discount,2016-07-08,MX-2016-SB2018539-42559,Critical,-,OFF-AP-3856,1.76,4,7888,177.12,2016-07-10,Second Class,42.428,MX-2016-SB2018539-42559OFF-AP-3856SB-2018539
MP-1747059,0.47,2016-03-11,ID-2016-MP1747059-42440,Medium,-,OFF-EN-3663,-0.9642,2,29433,50.2758,2016-03-15,Standard Class,4.4,ID-2016-MP1747059-42440OFF-EN-3663MP-1747059
AO-81063,0 discount,2016-09-24,IS-2016-AO81063-42637,High,-,OFF-AR-3501,2.37,1,46781,47.58,2016-09-28,Second Class,11.27,IS-2016-AO81063-42637OFF-AR-3501AO-81063
FH-143657,0.1,2016-08-16,ID-2016-FH143657-42598,High,-,OFF-LA-4550,-0.108,4,30153,23.652,2016-08-20,Standard Class,2.68,ID-2016-FH143657-42598OFF-LA-4550FH-143657
JE-1616559,0.47,2016-08-05,ID-2016-JE1616559-42587,Critical,-,OFF-SU-2986,-8.1081,3,21341,21.3219,2016-08-07,First Class,7.0,ID-2016-JE1616559-42587OFF-SU-2986JE-1616559
ME-1772527,0 discount,2016-11-22,IN-2016-ME1772527-42696,High,-,OFF-PA-6612,14.85,3,29614,40.32,2016-11-26,Standard Class,4.96,IN-2016-ME1772527-42696OFF-PA-6612ME-1772527
JE-1571558,0 discount,2016-10-29,IN-2016-JE1571558-42672,High,-,OFF-BI-2917,8.64,3,22828,24.12,2016-10-30,First Class,4.79,IN-2016-JE1571558-42672OFF-BI-2917JE-1571558
AH-10120139,0.1,2016-09-27,IT-2016-AH10120139-42640,Medium,-,OFF-ST-4264,8.106,2,11995,45.846,2016-10-02,Standard Class,3.04,IT-2016-AH10120139-42640OFF-ST-4264AH-10120139
DC-000000000001,0 discount,2016-07-08,ES-2016-ZC2191064-42559,High,-,TEC-AC-5099,39.33,3,16981,91.53,2016-07-10,Second Class,12.13,ES-2016-ZC2191064-42559TEC-AC-5099DC-000000000001
RD-19660139,0 discount,2016-04-11,ES-2016-RD19660139-42471,Medium,-,OFF-BI-2918,5.85,3,13020,26.82,2016-04-15,Standard Class,1.8,ES-2016-RD19660139-42471OFF-BI-2918RD-19660139
RP-985586,0 discount,2016-09-25,MO-2016-RP985586-42638,Low,-,OFF-BI-6385,5.4,1,44889,49.32,2016-10-01,Standard Class,8.98,MO-2016-RP985586-42638OFF-BI-6385RP-985586
RH-1960039,0 discount,2016-09-27,MX-2016-RH1960039-42640,Medium,-,OFF-BI-2913,3.48,2,5254,10.88,2016-10-03,Standard Class,1.705,MX-2016-RH1960039-42640OFF-BI-2913RH-1960039
RA-1928558,0 discount,2016-08-12,IN-2016-RA1928558-42594,High,-,TEC-PH-3139,192.06,6,22905,408.78,2016-08-16,Standard Class,46.71,IN-2016-RA1928558-42594TEC-PH-3139RA-1928558
EM-141405,0.4,2016-10-03,MX-2016-EM141405-42646,High,-,FUR-BO-3634,-30.744,3,5656,204.876,2016-10-08,Standard Class,30.13,MX-2016-EM141405-42646FUR-BO-3634EM-141405
PW-1924059,0.17,2016-03-28,ID-2016-PW1924059-42457,High,-,OFF-ST-6023,3.5073,3,29432,26.8173,2016-03-31,First Class,7.1,ID-2016-PW1924059-42457OFF-ST-6023PW-1924059
MS-753068,0.7,2016-03-13,KZ-2016-MS753068-42442,Medium,-,OFF-AR-5902,-20.724,1,42075,15.156,2016-03-17,Standard Class,1.94,KZ-2016-MS753068-42442OFF-AR-5902MS-753068
TB-21520139,0.5,2016-09-03,IT-2016-TB21520139-42616,Critical,-,OFF-BI-3293,-8.775,3,12255,9.495,2016-09-05,Second Class,3.59,IT-2016-TB21520139-42616OFF-BI-3293TB-21520139
PF-9225134,0.6,2016-09-04,TU-2016-PF9225134-42617,Critical,-,TEC-MA-4192,-9.312,2,43354,37.128,2016-09-06,First Class,6.79,TU-2016-PF9225134-42617TEC-MA-4192PF-9225134
HM-14860139,0.5,2016-01-18,IT-2016-HM14860139-42387,Medium,-,OFF-EN-3104,-11.34,4,14188,46.98,2016-01-25,Standard Class,3.27,IT-2016-HM14860139-42387OFF-EN-3104HM-14860139
LS-172307,0.1,2016-11-11,IN-2016-LS172307-42685,High,-,OFF-FA-3022,21.693,7,24791,122.283,2016-11-15,Standard Class,5.63,IN-2016-LS172307-42685OFF-FA-3022LS-172307
DC-000000000001,0.4,2016-08-19,US-2016-BP1129098-42601,High,-,OFF-LA-6051,-2.62,5,9058,21.78,2016-08-22,Second Class,2.952,US-2016-BP1129098-42601OFF-LA-6051DC-000000000001
JE-154751402,0.2,2016-11-23,US-2016-JE15475140-42697,Medium,77095,OFF-AR-5328,2.6568,9,37380,23.616,2016-11-28,Standard Class,1.8,US-2016-JE15475140-42697OFF-AR-5328JE-154751402
CY-1274582,0 discount,2016-12-29,MX-2016-CY1274582-42733,Medium,-,OFF-ST-4108,12.52,2,2826,62.72,2017-01-03,Standard Class,1.631,MX-2016-CY1274582-42733OFF-ST-4108CY-1274582
GT-147101404,0 discount,2016-12-07,US-2016-GT14710140-42711,Medium,98105,OFF-EN-4902,16.1505,1,34232,35.89,2016-12-13,Standard Class,3.49,US-2016-GT14710140-42711OFF-EN-4902GT-147101404
TB-2152039,0 discount,2016-06-24,MX-2016-TB2152039-42545,Medium,-,OFF-LA-5390,4.8,3,7550,20.94,2016-06-29,Standard Class,1.79,MX-2016-TB2152039-42545OFF-LA-5390TB-2152039
CH-207057,0 discount,2016-08-20,HU-2016-CH207057-42602,Medium,-,OFF-AR-3490,6.84,1,44563,25.35,2016-08-24,Standard Class,1.83,HU-2016-CH207057-42602OFF-AR-3490CH-207057
JK-1609036,0.2,2016-09-05,MX-2016-JK1609036-42618,Medium,-,OFF-LA-5405,1.016,1,1563,5.856,2016-09-12,Standard Class,1.304,MX-2016-JK1609036-42618OFF-LA-5405JK-1609036
BB-115451406,0 discount,2016-12-27,CA-2016-BB11545140-42731,Medium,8360,OFF-AP-4242,7.4172,1,36330,26.49,2017-01-03,Standard Class,2.04,CA-2016-BB11545140-42731OFF-AP-4242BB-115451406
FM-421586,0 discount,2016-09-19,MO-2016-FM421586-42632,Low,-,TEC-CO-3682,46.26,1,48832,192.78,2016-09-25,Standard Class,26.29,MO-2016-FM421586-42632TEC-CO-3682FM-421586
SS-2041045,0.15,2016-12-26,ES-2016-SS2041045-42730,Medium,-,TEC-MA-5577,71.5005,3,18391,304.2405,2017-01-01,Standard Class,9.43,ES-2016-SS2041045-42730TEC-MA-5577SS-2041045
SC-2030545,0.5,2016-09-20,IT-2016-SC2030545-42633,Medium,-,OFF-BI-3715,-30.75,5,16765,72.9,2016-09-23,First Class,16.08,IT-2016-SC2030545-42633OFF-BI-3715SC-2030545
MG-17650113,0 discount,2016-05-17,IN-2016-MG17650113-42507,Medium,-,OFF-PA-3988,79.44,8,24523,361.44,2016-05-24,Standard Class,27.83,IN-2016-MG17650113-42507OFF-PA-3988MG-17650113
DC-000000000001,0.6,2016-09-02,TU-2016-LD7005134-42615,Medium,-,TEC-AC-5865,-37.284,1,41393,31.716,2016-09-07,Standard Class,4.01,TU-2016-LD7005134-42615TEC-AC-5865DC-000000000001
MO-1750082,0 discount,2016-03-22,MX-2016-MO1750082-42451,Low,-,OFF-BI-2917,4.48,2,172,10.72,2016-03-28,Standard Class,1.42,MX-2016-MO1750082-42451OFF-BI-2917MO-1750082
SJ-10125110,0 discount,2016-02-06,SA-2016-SJ10125110-42406,Medium,-,FUR-CH-5795,6.72,1,50254,134.91,2016-02-06,Same Day,10.88,SA-2016-SJ10125110-42406FUR-CH-5795SJ-10125110
JD-161501402,0 discount,2016-12-19,CA-2016-JD16150140-42723,High,55407,FUR-FU-4017,6.0288,3,31937,18.84,2016-12-23,Standard Class,1.98,CA-2016-JD16150140-42723FUR-FU-4017JD-161501402
KA-1652592,0 discount,2016-01-02,IN-2016-KA1652592-42371,Medium,-,OFF-BI-2917,11.52,4,30915,32.16,2016-01-06,Standard Class,1.9,IN-2016-KA1652592-42371OFF-BI-2917KA-1652592
DC-000000000001,0.15,2016-12-01,ES-2016-DK1283545-42705,Medium,-,TEC-MA-4999,11.703,1,13971,41.463,2016-12-05,Second Class,1.46,ES-2016-DK1283545-42705TEC-MA-4999DC-000000000001
SP-206201404,0 discount,2016-12-09,CA-2016-SP20620140-42713,Medium,94110,OFF-AR-5321,2.4824,2,34775,8.56,2016-12-15,Standard Class,1.73,CA-2016-SP20620140-42713OFF-AR-5321SP-206201404
EB-1387048,0.2,2016-09-25,ES-2016-EB1387048-42638,Medium,-,OFF-ST-4107,31.2,5,12005,192.0,2016-09-29,Standard Class,14.59,ES-2016-EB1387048-42638OFF-ST-4107EB-1387048
MH-1811511,0 discount,2016-12-12,IN-2016-MH1811511-42716,High,-,TEC-AC-5860,88.95,5,27607,197.7,2016-12-14,Second Class,38.23,IN-2016-MH1811511-42716TEC-AC-5860MH-1811511
JD-158951406,0 discount,2016-10-29,CA-2016-JD15895140-42672,Medium,7109,OFF-PA-6493,27.3168,3,31597,56.91,2016-11-04,Standard Class,3.95,CA-2016-JD15895140-42672OFF-PA-6493JD-158951406
AG-103907,0 discount,2016-11-26,IN-2016-AG103907-42700,High,-,TEC-PH-5843,201.72,4,30648,504.36,2016-11-30,Standard Class,41.76,IN-2016-AG103907-42700TEC-PH-5843AG-103907
DC-000000000001,0.6,2016-09-09,TU-2016-EM4065134-42622,Medium,-,OFF-BI-3290,-1.446,1,44079,2.364,2016-09-13,Standard Class,1.14,TU-2016-EM4065134-42622OFF-BI-3290DC-000000000001
SW-2027558,0 discount,2016-11-09,IN-2016-SW2027558-42683,High,-,OFF-BI-6381,29.4,5,26497,66.9,2016-11-09,Same Day,10.24,IN-2016-SW2027558-42683OFF-BI-6381SW-2027558
LH-1690082,0 discount,2016-10-31,MX-2016-LH1690082-42674,High,-,OFF-BI-3715,0.0,3,8573,58.32,2016-11-04,Standard Class,6.44,MX-2016-LH1690082-42674OFF-BI-3715LH-1690082
PV-8985146,0 discount,2016-01-22,ZA-2016-PV8985146-42391,High,-,FUR-CH-5796,0.0,1,45343,137.16,2016-01-24,Second Class,16.4,ZA-2016-PV8985146-42391FUR-CH-5796PV-8985146
SA-208307,0 discount,2016-09-02,IN-2016-SA208307-42615,Medium,-,OFF-BI-6376,17.88,4,30982,44.76,2016-09-09,Standard Class,1.25,IN-2016-SA208307-42615OFF-BI-6376SA-208307
DC-000000000001,0 discount,2016-10-31,MX-2016-CD1279018-42674,Medium,-,OFF-PA-4475,9.2,5,1325,84.0,2016-11-05,Standard Class,5.838,MX-2016-CD1279018-42674OFF-PA-4475DC-000000000001
AG-103901406,0.2,2016-11-21,CA-2016-AG10390140-42695,Medium,45231,OFF-PA-6083,5.1012,3,32330,15.696,2016-11-23,First Class,1.45,CA-2016-AG10390140-42695OFF-PA-6083AG-103901406
MC-1763518,0 discount,2016-10-12,MX-2016-MC1763518-42655,High,-,OFF-FA-6189,18.36,6,4033,54.0,2016-10-16,Standard Class,5.838,MX-2016-MC1763518-42655OFF-FA-6189MC-1763518
TB-2125059,0.17,2016-11-30,ID-2016-TB2125059-42704,Critical,-,OFF-ST-4296,-4.5564,2,25124,93.7236,2016-12-02,Second Class,19.08,ID-2016-TB2125059-42704OFF-ST-4296TB-2125059
RH-9600129,0 discount,2016-08-02,TZ-2016-RH9600129-42584,Medium,-,TEC-AC-5220,13.56,1,45299,45.21,2016-08-08,Standard Class,3.06,TZ-2016-RH9600129-42584TEC-AC-5220RH-9600129
AH-10210113,0 discount,2016-09-17,ID-2016-AH10210113-42630,Medium,-,OFF-BI-4828,0.99,3,22285,25.11,2016-09-22,Standard Class,1.49,ID-2016-AH10210113-42630OFF-BI-4828AH-10210113
TS-2120527,0 discount,2016-08-24,IN-2016-TS2120527-42606,High,-,OFF-SU-4984,13.5,5,28811,64.8,2016-08-27,First Class,1.58,IN-2016-TS2120527-42606OFF-SU-4984TS-2120527
EM-1396058,0 discount,2016-09-19,ID-2016-EM1396058-42632,High,-,OFF-AP-3580,224.88,4,26224,2249.16,2016-09-23,Standard Class,311.14,ID-2016-EM1396058-42632OFF-AP-3580EM-1396058
DC-000000000001,0 discount,2016-11-07,MX-2016-BF1102093-42681,High,-,FUR-CH-5396,33.28,2,8533,175.24,2016-11-11,Standard Class,16.012,MX-2016-BF1102093-42681FUR-CH-5396DC-000000000001
SC-20305120,0 discount,2016-09-27,ES-2016-SC20305120-42640,Critical,-,OFF-AR-6108,69.48,3,11071,157.95,2016-09-27,Same Day,47.77,ES-2016-SC20305120-42640OFF-AR-6108SC-20305120
SZ-200357,0.1,2016-08-29,IN-2016-SZ200357-42611,Critical,-,FUR-CH-5750,12.348,4,25898,186.948,2016-08-30,First Class,56.53,IN-2016-SZ200357-42611FUR-CH-5750SZ-200357
CK-2760111,0 discount,2016-08-28,SG-2016-CK2760111-42610,Medium,-,OFF-SU-4979,9.24,1,49229,26.46,2016-08-28,Same Day,1.32,SG-2016-CK2760111-42610OFF-SU-4979CK-2760111
DC-000000000001,0 discount,2016-11-11,MX-2016-SC2080082-42685,Critical,-,OFF-ST-5705,43.04,4,7448,165.68,2016-11-14,First Class,14.696,MX-2016-SC2080082-42685OFF-ST-5705DC-000000000001
IL-510061,0 discount,2016-05-09,IZ-2016-IL510061-42499,High,-,OFF-AR-6120,1.11,1,50138,27.96,2016-05-12,Second Class,3.45,IZ-2016-IL510061-42499OFF-AR-6120IL-510061
SM-2032048,0.1,2016-06-14,IT-2016-SM2032048-42535,Medium,-,OFF-ST-6248,-4.068,3,11520,362.232,2016-06-21,Standard Class,24.43,IT-2016-SM2032048-42535OFF-ST-6248SM-2032048
JK-153257,0.1,2016-12-11,ID-2016-JK153257-42715,Critical,-,FUR-FU-5739,21.0,7,24261,158.76,2016-12-14,Second Class,57.12,ID-2016-JK153257-42715FUR-FU-5739JK-153257
IM-150701406,0 discount,2016-06-24,CA-2016-IM15070140-42545,Medium,10009,OFF-ST-4244,38.988,5,33383,324.9,2016-06-29,Standard Class,27.99,CA-2016-IM15070140-42545OFF-ST-4244IM-150701406
SW-2035059,0.27,2016-09-11,IN-2016-SW2035059-42624,Medium,-,OFF-AR-5913,6.7578,2,27097,27.6378,2016-09-16,Second Class,3.43,IN-2016-SW2035059-42624OFF-AR-5913SW-2035059
DC-000000000001,0.2,2016-03-11,CA-2016-RH19510140-42440,Medium,90045,TEC-MA-5505,377.73,3,39397,3357.6,2016-03-14,First Class,84.36,CA-2016-RH19510140-42440TEC-MA-5505DC-000000000001
CD-127901406,0 discount,2016-11-27,CA-2016-CD12790140-42701,Critical,6484,OFF-PA-6515,6.4128,2,39681,13.36,2016-11-29,First Class,4.92,CA-2016-CD12790140-42701OFF-PA-6515CD-127901406
JE-154751406,0 discount,2016-10-28,CA-2016-JE15475140-42671,Medium,12180,FUR-FU-4110,19.296,3,31775,40.2,2016-11-03,Standard Class,2.81,CA-2016-JE15475140-42671FUR-FU-4110JE-154751406
DB-134057,0.4,2016-05-23,IN-2016-DB134057-42513,Medium,-,OFF-FA-2956,-10.71,7,27190,35.28,2016-05-29,Standard Class,1.31,IN-2016-DB134057-42513OFF-FA-2956DB-134057
TC-1153584,0 discount,2016-12-26,MG-2016-TC1153584-42730,Medium,-,OFF-BI-6403,0.15,1,44099,7.95,2016-12-26,Same Day,1.99,MG-2016-TC1153584-42730OFF-BI-6403TC-1153584
SC-20380143,0.4,2016-05-03,MX-2016-SC20380143-42493,Medium,-,OFF-PA-4167,-0.02,5,4127,53.28,2016-05-07,Standard Class,3.131,MX-2016-SC20380143-42493OFF-PA-4167SC-20380143
TD-2099548,0.35,2016-06-29,ES-2016-TD2099548-42550,Medium,-,FUR-TA-3429,-832.665,5,16833,1691.235,2016-07-03,Standard Class,91.64,ES-2016-TD2099548-42550FUR-TA-3429TD-2099548
EJ-141551406,0 discount,2016-12-02,CA-2016-EJ14155140-42706,Medium,2038,FUR-FU-4230,48.906,5,39690,111.15,2016-12-07,Second Class,3.82,CA-2016-EJ14155140-42706FUR-FU-4230EJ-141551406
